node_index,actual_elongation,actual_elongation_rate,actual_length_with_hairs,actual_potential_time_since_emergence,actual_time_since_cells_formation,actual_time_since_death,actual_time_since_emergence,actual_time_since_growth_stopped,actual_time_since_primordium_formation,actual_time_since_root_hairs_emergence_started,actual_time_since_root_hairs_emergence_stopped,all_root_hairs_formed,angle_down,angle_roll,axis_ID,biomass,C_hexose_reserve,C_hexose_root,C_hexose_soil,C_sucrose_root,cells_degradation,cells_degradation_rate,cells_release,cells_release_rate,cells_release_rate_per_day_per_cm,color,cortical_parenchyma_surface,Cs_cells_soil,Cs_mucilage_soil,dead_root_hairs_number,Deficit_cells_soil,Deficit_cells_soil_rate,Deficit_hexose_reserve,Deficit_hexose_reserve_rate,Deficit_hexose_root,Deficit_hexose_root_rate,Deficit_hexose_soil,Deficit_hexose_soil_rate,Deficit_mucilage_soil,Deficit_mucilage_soil_rate,Deficit_sucrose_root,Deficit_sucrose_root_rate,dist_to_ramif,distance_from_tip,edge_type,emergence_cost,emergence_delay_in_thermal_time,epidermis_surface_without_hairs,external_surface,former_distance_from_tip,global_sucrose_deficit,growing_zone_C_hexose_root,growth_duration,hexose_available_for_thickening,hexose_consumption_by_growth,hexose_consumption_by_growth_rate,hexose_consumption_rate_by_fungus,hexose_degradation,hexose_degradation_rate,hexose_exudation,hexose_exudation_rate,hexose_growth_demand,hexose_growth_demand_rate,hexose_immobilization_as_reserve,hexose_immobilization_as_reserve_rate,hexose_mobilization_from_reserve,hexose_mobilization_from_reserve_rate,hexose_possibly_required_for_elongation,hexose_production_from_phloem,hexose_production_from_phloem_rate,hexose_uptake_from_soil,hexose_uptake_from_soil_rate,initial_external_surface,initial_length,initial_living_root_hairs_external_surface,initial_living_root_hairs_struct_mass,initial_radius,initial_struct_mass,label,lateral_primordium_index,lateral_root_emergence_possibility,length,length_0.0-0.05_m,length_0.05-0.1_m,length_0.1-0.15_m,length_0.15-0.2_m,length_0.2-0.25_m,length_0.25-0.3_m,length_0.3-0.35_m,length_0.35-0.4_m,length_0.4-0.45_m,length_0.45-0.5_m,life_duration,list_of_elongation_supporting_elements,list_of_elongation_supporting_elements_hexose,list_of_elongation_supporting_elements_mass,living_root_hairs_external_surface,living_root_hairs_number,living_root_hairs_struct_mass,mucilage_degradation,mucilage_degradation_rate,mucilage_secretion,mucilage_secretion_rate,mucilage_secretion_rate_per_day_per_cm,net_hexose_exudation,net_hexose_exudation_rate_per_day_per_cm,net_hexose_exudation_rate_per_day_per_gram,net_hexose_immobilization_rate,net_rhizodeposition_rate_per_day_per_cm,net_sucrose_unloading_rate,non_vascular_exchange_surface_with_soil_solution,original_radius,permeability_coeff,phloem_exchange_surface_with_soil_solution,phloem_hexose_exudation,phloem_hexose_exudation_rate,phloem_hexose_uptake_from_soil,phloem_hexose_uptake_from_soil_rate,phloem_surface,phloem_surfacic_unloading_rate,potential_length,potential_radius,radius,relative_conductance_endodermis,relative_conductance_exodermis,relative_conductance_walls,resp_growth,resp_growth_rate,resp_maintenance,resp_maintenance_rate,root_hair_length,root_hair_radius,root_hairs_external_surface,root_hairs_lifespan,root_hairs_struct_mass,root_hairs_struct_mass_produced,root_hairs_volume,root_order,specific_net_exudation,stelar_parenchyma_surface,struct_mass,struct_mass_contributing_to_elongation,struct_mass_produced,sucrose_loading_in_phloem,sucrose_loading_in_phloem_rate,theoretical_radius,thermal_potential_time_since_emergence,thermal_time_since_cells_formation,thermal_time_since_death,thermal_time_since_emergence,thermal_time_since_growth_stopped,thermal_time_since_primordium_formation,thermal_time_since_root_hairs_emergence_started,thermal_time_since_root_hairs_emergence_stopped,total_exchange_surface_with_soil_solution,total_exudation_rate,total_hexose_uptake_from_soil_rate,total_net_rhizodeposition,total_root_hairs_number,type,volume,x1,x2,y1,y2,z1,z2
1,0.0,0.0,0.001,NA,2602800.0208224235,0.0,2602800.0208224235,0.0,2602800.0208224235,2422317.9971418097,2404816.845325951,True,0.0,0.0,Ax00001-Se00001,5.516986753942537e-05,4.512498297025084e-08,0.0,7.054886333445168e-09,0.0001734359063581242,0.0,0.0,0.0,0.0,0.0,NA,2.1991148575128552e-05,0.0,0.0,131.25,1.4825312499710298e-197,4.1181423280855e-201,0.0,0.0,3.776332587541929e-10,1.0489812659253525e-13,0.0,0.0,2.7527878934571363e-15,7.646632976207871e-19,0.0,0.0,0.0,0.1204561608637396,NA,0.0,NA,1.7592918860102843e-05,2.1991148575128554e-06,0.12032868493045365,NA,NA,5184000.0,0.0,0.0,0.0,0.0,1.1467525467325326e-12,3.185423715440312e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.243603228168374e-12,3.45445338394319e-16,0.0,8.392288564694455e-10,2.331191249321152e-13,2.8673696665207696e-15,7.964915676616146e-19,2.1991148575128554e-06,0.001,0.0,0.0,0.00035,5.387831400906495e-05,Segment,NA,Impossible,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8673702902819663e-15,-4.9589448351536843e-11,-9.20397181381613e-08,-3.45445338394319e-16,-4.9589448351536843e-11,1.165595624660576e-13,1.9797359426245965e-05,0.00035,0.0,4.306673377387091e-12,0.0,0.0,6.23761196635198e-22,1.732669976791968e-25,1.4074335088082275e-06,8.281710058527508e-08,0.001,0.00035,0.00035,3.05329949904376e-05,0.10021774870514306,1.0,0.0,0.0,0.0,0.0,0.00042087756652055015,6e-06,2.082505746890693e-06,165600,8.746524136940911e-07,0.0,6.24751724067208e-12,1,0.0,1.7592918860102843e-05,5.387831400906495e-05,NA,0.0,0.0,0.0,0.00035,0.0,1062228.640041518,0.0,1062228.640041518,0.0,1062228.640041518,1006402.1854206835,999429.8382667362,1.9797363732919344e-05,0.0,7.964917409286122e-19,-2.8673702902819663e-15,131.25,Base_of_the_root_system,3.8484510006474964e-10,0.0,1.0206823934513926e-14,0.0,0.0,-0.1,-0.101
2,0.0,0.0,0.0,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194561608637396,<,0.0,NA,NA,0.0,0.11932868493045365,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1062228.640041518,0.0,1062228.640041518,0.0,1062228.640041518,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
3,8.067441638332125e-05,2.2409559927201646e-08,0.0,0.0,505712.26011059026,0.0,2454983.084459374,0.0,2602800.0208224235,0.0,0.0,False,54.71828247736544,5.0,Ax00001-Se00001-Ax00001-Ap00000,0.0001918832530512366,2.0129553657884854e-06,0.00014769730350488983,5.44003008965714e-06,0.0001734359063581242,1.016554572349891e-10,2.823762678381818e-14,1.0237204083893744e-10,2.8436677783322535e-14,4.1422624201836007e-07,NA,8.479319083021151e-05,1.3503254842311996e-05,2.456561022398603e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004274144970377667,0.004274144970377667,+,0.0,43200,6.78345526641692e-05,8.47931908302115e-06,0.0041934705539943455,NA,0.00011355992271253716,5184000.0,NA,2.6998889462295895e-08,7.499691457306885e-12,0.0,1.4147155359941519e-09,3.9297653463234104e-13,1.393771787748448e-09,3.871588268328539e-13,8.318761446925949e-08,NA,1.2907074641910013e-10,3.585298482959283e-14,1.216642505530383e-10,3.3795624883256756e-14,2.6998889462295816e-08,2.9939577491073535e-08,8.316549236543589e-12,3.647640583368612e-12,1.0132334872743022e-15,8.319272074065755e-06,0.0041934705539943455,0.0,0.0,0.00031574164083559577,0.00018387184306562903,Apex,NA,Impossible,0.004274144970377667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[3, 1]","[2.6998889462295816e-08, 0.0]","[0.00018387184306562903, 5.387831400906495e-05]",0.0,0.0,0.0,2.3326047379990854e-11,6.479457553717355e-15,1.2136132803528004e-11,3.3711479740108177e-15,4.9106227077667865e-08,1.4426486135028011e-09,5.837364468140708e-06,0.013312976909326868,2.0573599463360724e-15,6.300696937236735e-06,4.1582746182717945e-12,0.00013686076057562173,0.00031574164083559577,2e-05,2.1303747877050983e-06,5.258124551606849e-11,1.4605901415394037e-14,5.677917834692047e-14,1.5771993859079736e-17,5.426764213133536e-06,7.66253047849063e-07,0.004442040490806019,0.00031574164083559577,0.00031574164083559577,0.7851399028419987,0.99999541124259,0.5,3.239866735475507e-08,NA,4.486241346681344e-09,1.246178141886504e-12,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,6.78345526641692e-05,0.0001874091884309174,0.00023775015707469397,3.5373453652883844e-06,0.0,0.0,0.00031574164083559577,1251.9403135622997,219476.85063092204,0.0,1019028.6400415178,0.0,1062228.640041518,0.0,0.0,0.00013899113536332684,4.0176472824824794e-13,1.0290054811333819e-15,1.5571567871452665e-09,0.0,Normal_root_after_emergence,1.3386370602208386e-09,1.0206823934513926e-14,-0.0012868658563876744,0.0,-0.003124931110203125,-0.101,-0.10361669582716959
4,0.0,0.0,0.0,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194561608637396,<,0.0,NA,NA,0.0,0.11932868493045365,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1062228.640041518,0.0,1062228.640041518,0.0,1062228.640041518,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
5,8.067441638332125e-05,2.2409559927201646e-08,0.0,0.0,505712.26011059026,0.0,2454983.084459374,0.0,2602800.0208224235,0.0,0.0,False,54.71828247736544,5.0,Ax00001-Se00001-Ax00002-Ap00000,0.0001918832530512366,2.0129553657884854e-06,0.00014769730350488983,5.44003008965714e-06,0.0001734359063581242,1.016554572349891e-10,2.823762678381818e-14,1.0237204083893744e-10,2.8436677783322535e-14,4.1422624201836007e-07,NA,8.479319083021151e-05,1.3503254842311996e-05,2.456561022398603e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004274144970377667,0.004274144970377667,+,0.0,43200,6.78345526641692e-05,8.47931908302115e-06,0.0041934705539943455,NA,0.00011355992271253716,5184000.0,NA,2.6998889462295895e-08,7.499691457306885e-12,0.0,1.4147155359941519e-09,3.9297653463234104e-13,1.393771787748448e-09,3.871588268328539e-13,8.318761446925949e-08,NA,1.2907074641910013e-10,3.585298482959283e-14,1.216642505530383e-10,3.3795624883256756e-14,2.6998889462295816e-08,2.9939577491073535e-08,8.316549236543589e-12,3.647640583368612e-12,1.0132334872743022e-15,8.319272074065755e-06,0.0041934705539943455,0.0,0.0,0.00031574164083559577,0.00018387184306562903,Apex,NA,Impossible,0.004274144970377667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[5, 1]","[2.6998889462295816e-08, 0.0]","[0.00018387184306562903, 5.387831400906495e-05]",0.0,0.0,0.0,2.3326047379990854e-11,6.479457553717355e-15,1.2136132803528004e-11,3.3711479740108177e-15,4.9106227077667865e-08,1.4426486135028011e-09,5.837364468140708e-06,0.013312976909326868,2.0573599463360724e-15,6.300696937236735e-06,4.1582746182717945e-12,0.00013686076057562173,0.00031574164083559577,2e-05,2.1303747877050983e-06,5.258124551606849e-11,1.4605901415394037e-14,5.677917834692047e-14,1.5771993859079736e-17,5.426764213133536e-06,7.66253047849063e-07,0.004442040490806019,0.00031574164083559577,0.00031574164083559577,0.7851399028419987,0.99999541124259,0.5,3.239866735475507e-08,NA,4.486241346681344e-09,1.246178141886504e-12,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,6.78345526641692e-05,0.0001874091884309174,0.00023775015707469397,3.5373453652883844e-06,0.0,0.0,0.00031574164083559577,1251.9403135622997,219476.85063092204,0.0,1019028.6400415178,0.0,1062228.640041518,0.0,0.0,0.00013899113536332684,4.0176472824824794e-13,1.0290054811333819e-15,1.5571567871452665e-09,0.0,Normal_root_after_emergence,1.3386370602208386e-09,1.0206823934513926e-14,-0.0023994970989915155,0.0,0.0023798386179956733,-0.101,-0.10361669582718043
6,0.0,0.0,0.0,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194561608637396,<,0.0,NA,NA,0.0,0.11932868493045365,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1062228.640041518,0.0,1062228.640041518,0.0,1062228.640041518,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
7,2.8748851040189807e-06,7.985791891721945e-10,0.0,0.0,912432.3692198303,0.0,2227990.6920261285,0.0,2602800.0208224235,0.0,0.0,False,54.71828247736544,5.0,Ax00001-Se00001-Ax00003-Ap00000,4.394097968242472e-05,9.59694023111819e-07,2.2236504720474408e-05,8.048275628773467e-07,0.0001734359063581242,3.1995040633072464e-11,8.887511215864484e-15,3.200963182235301e-11,8.891564323965543e-15,5.661603504058795e-07,NA,1.9398066928798413e-05,2.0002036543188634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4368255728238203e-14,1.2324515381470045e-17,0.0,0.0,0.0009777925489888807,0.0009777925489888807,+,0.0,129600,1.551845354303873e-05,1.9398066928798413e-06,0.0009749176638848617,NA,9.95721545302968e-06,5184000.0,NA,9.62122920994022e-10,2.6725636480473303e-13,0.0,3.945350450907228e-11,1.095930672040118e-14,3.756890054555482e-11,1.0435805623612117e-14,1.0755941507996415e-08,NA,1.3528350022997888e-11,3.7578749763253024e-15,1.3723298928758668e-11,3.812027449714522e-15,9.621229209940372e-10,1.0625279195258076e-09,2.9514664195155126e-13,9.911175879653327e-14,2.7531043889899783e-17,1.9341033140068857e-06,0.0009749176638848617,0.0,0.0,0.00031574164083559577,4.2747386773706835e-05,Apex,NA,Impossible,0.0009777925489888807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[7, 1]","[9.621229209940372e-10, 0.0]","[4.2747386773706835e-05, 5.387831400906495e-05]",0.0,0.0,0.0,5.69842967386708e-12,1.5828971189665676e-15,2.8211527568957725e-12,7.836535373129308e-16,4.98982569451876e-08,3.9264131293613344e-11,6.944720406328152e-07,0.001583846664291396,-5.415247338921925e-17,1.3105306479838826e-06,1.4757332097577563e-13,2.405057352378833e-05,0.00031574164083559577,2e-05,7.175243604074565e-08,1.7946381966907606e-12,4.985106062037931e-16,2.9568983570807963e-16,8.213606481737806e-20,1.2414762834430983e-06,1.1886922283081979e-07,0.0010070571081765441,0.00031574164083559577,0.00031574164083559577,0.15257040275839856,0.7576313303895094,0.5,1.1545475051928264e-09,NA,2.2240074880433047e-10,6.17779852847568e-14,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,1.551845354303873e-05,4.2873442367962615e-05,9.662570078277178e-05,1.2605559425578374e-07,0.0,0.0,0.00031574164083559577,1111.9406883216434,392964.09314786847,0.0,932628.6400415178,0.0,1062228.640041518,0.0,0.0,2.412232595982908e-05,1.093431622981591e-14,2.761317995471716e-17,7.409491587286213e-11,0.0,Normal_root_after_emergence,3.0623887405687583e-10,1.0206823934513926e-14,0.0007124418853243852,0.0,0.00030026614708123607,-0.101,-0.10159861930291726
8,0.0,0.0,0.0,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,0.0,False,0.0,104.98358746701528,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194561608637396,<,0.0,NA,NA,0.0,0.11932868493045365,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1062228.640041518,0.0,1062228.640041518,0.0,1062228.640041518,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
9,1.747858903423721e-06,4.855163581780138e-10,0.0,0.0,970228.7612106059,0.0,2227990.6920261285,0.0,2602800.0208224235,0.0,0.0,False,38.63803904331546,5.0,Ax00001-Se00001-Ax00004-Ap00000,3.858271757112059e-05,8.513012989528108e-07,1.8581847252217583e-05,6.665432390118079e-07,0.0001734359063581242,2.627146085155868e-11,7.297627955940833e-15,2.627234199508432e-11,7.29787271802933e-15,6.386563217164282e-07,NA,1.55044889826438e-05,2.068710296897933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8574454712695185e-14,1.0715126223360988e-17,0.0,0.0,0.0007114380180935795,0.0007114380180935795,+,0.0,129600,1.240359118611504e-05,1.55044889826438e-06,0.0007096901591901558,NA,7.720505513396304e-06,5184000.0,NA,7.058846767394696e-10,1.960790753034423e-13,0.0,2.473523740128015e-11,6.8708992231661814e-15,2.373785740327382e-11,6.593849225936379e-15,1.1170051677942716e-08,NA,1.0546458351638294e-11,2.9295717409073968e-15,1.0718601885334329e-11,2.977389388773754e-15,7.058846767394796e-10,7.792483378074223e-10,2.1645786988150992e-13,6.208631891697482e-14,1.7246199561190076e-17,1.546639759812099e-06,0.0007096901591901558,0.0,0.0,0.00034684905767532555,3.755153802778129e-05,Apex,NA,Impossible,0.0007114380180935795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855886.807454558,"[9, 1]","[7.058846767394796e-10, 0.0]","[3.755153802778129e-05, 5.387831400906495e-05]",0.0,0.0,0.0,4.9698712199378445e-12,1.3805197722719098e-15,2.4554173994943945e-12,6.8206038329196e-16,5.968892476099084e-08,2.4602635173791015e-11,5.980672940221505e-07,0.0011302931794351426,-4.7817647866357344e-17,1.2964125404995696e-06,1.0822893494075496e-13,1.818888453946761e-05,0.00034684905767532555,2e-05,3.7047607274220186e-08,9.269905485117086e-13,2.5749737252660677e-16,1.2645907753974869e-16,3.512752125779891e-20,9.922872948892032e-07,1.0907016092838273e-07,0.0007373486066963073,0.00034684905767532555,0.00034684905767532555,0.11398717949318708,0.6550835918025478,0.5,8.470616120873633e-10,NA,1.6512893206894034e-10,4.5869147429974695e-14,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,1.240359118611504e-05,3.7644021753572285e-05,9.142985203684624e-05,9.248372579099852e-08,0.0,0.0,0.00034684905767532555,1111.9406883216434,417348.3951124034,0.0,932628.6400415178,0.0,1062228.640041518,0.0,0.0,1.822593214674183e-05,6.851346598462986e-15,1.7281327082447876e-17,5.3330394568369725e-11,0.0,Normal_root_after_emergence,2.6888586966837347e-10,1.0206823934513926e-14,5.82486821430648e-05,0.0,-0.0004214007606860629,-0.101,-0.10157023902314023
10,0.0,0.0,0.0,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,2602800.0208224235,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194561608637396,<,0.0,NA,NA,0.0,0.11932868493045365,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1062228.640041518,0.0,1062228.640041518,0.0,1062228.640041518,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
