node_index,actual_elongation,actual_elongation_rate,actual_length_with_hairs,actual_potential_time_since_emergence,actual_time_since_cells_formation,actual_time_since_death,actual_time_since_emergence,actual_time_since_growth_stopped,actual_time_since_primordium_formation,actual_time_since_root_hairs_emergence_started,actual_time_since_root_hairs_emergence_stopped,all_root_hairs_formed,angle_down,angle_roll,axis_ID,biomass,C_hexose_reserve,C_hexose_root,C_hexose_soil,C_sucrose_root,cells_degradation,cells_degradation_rate,cells_release,cells_release_rate,cells_release_rate_per_day_per_cm,color,cortical_parenchyma_surface,Cs_cells_soil,Cs_mucilage_soil,dead_root_hairs_number,Deficit_cells_soil,Deficit_cells_soil_rate,Deficit_hexose_reserve,Deficit_hexose_reserve_rate,Deficit_hexose_root,Deficit_hexose_root_rate,Deficit_hexose_soil,Deficit_hexose_soil_rate,Deficit_mucilage_soil,Deficit_mucilage_soil_rate,Deficit_sucrose_root,Deficit_sucrose_root_rate,dist_to_ramif,distance_from_tip,edge_type,emergence_cost,emergence_delay_in_thermal_time,epidermis_surface_without_hairs,external_surface,former_distance_from_tip,global_sucrose_deficit,growing_zone_C_hexose_root,growth_duration,hexose_available_for_thickening,hexose_consumption_by_growth,hexose_consumption_by_growth_rate,hexose_consumption_rate_by_fungus,hexose_degradation,hexose_degradation_rate,hexose_exudation,hexose_exudation_rate,hexose_growth_demand,hexose_growth_demand_rate,hexose_immobilization_as_reserve,hexose_immobilization_as_reserve_rate,hexose_mobilization_from_reserve,hexose_mobilization_from_reserve_rate,hexose_possibly_required_for_elongation,hexose_production_from_phloem,hexose_production_from_phloem_rate,hexose_uptake_from_soil,hexose_uptake_from_soil_rate,initial_external_surface,initial_length,initial_living_root_hairs_external_surface,initial_living_root_hairs_struct_mass,initial_radius,initial_struct_mass,label,lateral_primordium_index,lateral_root_emergence_possibility,length,length_0.0-0.05_m,length_0.05-0.1_m,length_0.1-0.15_m,length_0.15-0.2_m,length_0.2-0.25_m,length_0.25-0.3_m,length_0.3-0.35_m,length_0.35-0.4_m,length_0.4-0.45_m,length_0.45-0.5_m,life_duration,list_of_elongation_supporting_elements,list_of_elongation_supporting_elements_hexose,list_of_elongation_supporting_elements_mass,living_root_hairs_external_surface,living_root_hairs_number,living_root_hairs_struct_mass,mucilage_degradation,mucilage_degradation_rate,mucilage_secretion,mucilage_secretion_rate,mucilage_secretion_rate_per_day_per_cm,net_hexose_exudation,net_hexose_exudation_rate_per_day_per_cm,net_hexose_exudation_rate_per_day_per_gram,net_hexose_immobilization_rate,net_rhizodeposition_rate_per_day_per_cm,net_sucrose_unloading_rate,non_vascular_exchange_surface_with_soil_solution,original_radius,permeability_coeff,phloem_exchange_surface_with_soil_solution,phloem_hexose_exudation,phloem_hexose_exudation_rate,phloem_hexose_uptake_from_soil,phloem_hexose_uptake_from_soil_rate,phloem_surface,phloem_surfacic_unloading_rate,potential_length,potential_radius,radius,relative_conductance_endodermis,relative_conductance_exodermis,relative_conductance_walls,resp_growth,resp_growth_rate,resp_maintenance,resp_maintenance_rate,root_hair_length,root_hair_radius,root_hairs_external_surface,root_hairs_lifespan,root_hairs_struct_mass,root_hairs_struct_mass_produced,root_hairs_volume,root_order,specific_net_exudation,stelar_parenchyma_surface,struct_mass,struct_mass_contributing_to_elongation,struct_mass_produced,sucrose_loading_in_phloem,sucrose_loading_in_phloem_rate,theoretical_radius,thermal_potential_time_since_emergence,thermal_time_since_cells_formation,thermal_time_since_death,thermal_time_since_emergence,thermal_time_since_growth_stopped,thermal_time_since_primordium_formation,thermal_time_since_root_hairs_emergence_started,thermal_time_since_root_hairs_emergence_stopped,total_exchange_surface_with_soil_solution,total_exudation_rate,total_hexose_uptake_from_soil_rate,total_net_rhizodeposition,total_root_hairs_number,type,volume,x1,x2,y1,y2,z1,z2
1,0.0,0.0,0.001,NA,5198400.041587382,0.0,5198400.041587382,0.0,5198400.041587382,5017918.017906767,5000416.866090909,True,0.0,0.0,Ax00001-Se00001,5.3882623503790024e-05,1.1099875269555392e-06,0.0,1.164808720827793e-06,0.0002258536518690804,0.0,0.0,0.0,0.0,0.0,NA,2.1991148575128552e-05,0.0,1.0288866291597733e-08,131.25,1.4825312499710298e-197,4.1181423280855e-201,0.0,0.0,2.7199136372552415e-09,7.555315598599814e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21307255868342695,NA,0.0,NA,1.7592918860102843e-05,2.1991148575128554e-06,0.21294982961604708,NA,NA,5184000.0,2.6282615687930756e-09,1.2248225820074798e-07,3.4022849228024995e-11,0.0,1.6092269682209834e-11,4.470074875964355e-15,6.926012424133901e-11,1.9238923246460563e-14,0.0,0.0,3.735367174740885e-11,1.0376019846827635e-14,2.0602169998415145e-11,5.722824953777164e-15,0.0,1.173687024552261e-07,3.2602417087854583e-11,4.027377359210027e-14,1.1187159241641691e-17,2.1991148575128554e-06,0.001,0.0,0.0,0.00035,5.387831400906495e-05,Segment,NA,Impossible,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,1.5618063566053598e-14,4.338350955863637e-18,3.4818315712255845e-14,9.67175428714148e-18,6.021618744367426e-10,6.921985046776637e-11,1.1971157723528125e-06,0.0022218879606206673,4.653194893050471e-15,1.1977179342272497e-06,1.6301208543927292e-11,1.9792033718369672e-05,0.00035,2e-05,6.083253393796692e-19,1.9446794437215606e-23,5.401887300455904e-27,1.2378493962333678e-27,3.4384705175849246e-31,1.4074335088082275e-06,1.1582222848829759e-05,0.001,0.00035,0.00035,4.322231461628689e-12,0.10000000003082747,1.0,1.4697870984089756e-07,0.0,8.916797399636186e-10,2.476888146750502e-13,0.0006109055316641922,6e-06,3.0227657202439085e-06,165600,1.2695616025024419e-06,2.4213476238872912e-08,9.068297160731728e-12,1,0.0,1.7592918860102843e-05,5.387831400906495e-05,NA,0.0,0.0,0.0,0.00035,0.0,2289775.647388547,0.0,2289775.647388547,0.0,2289775.647388547,2233949.192767712,2226976.8456137646,1.9792033718370282e-05,1.9238923246465965e-14,1.1187159241642034e-17,6.925466878347863e-11,131.25,Base_of_the_root_system,3.8484510006474964e-10,0.0,1.0206823934513926e-14,0.0,0.0,-0.1,-0.101
2,0.0,0.0,0.0,0.0,5198400.041587382,0.0,5198400.041587382,0.0,5198400.041587382,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21207255868342695,<,0.0,NA,NA,0.0,0.21194982961604708,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2289775.647388547,0.0,2289775.647388547,0.0,2289775.647388547,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
3,0.0,0.0,0.0045,0.0,3075688.4480232624,0.0,5050583.105224332,0.0,5198400.041587382,2489318.9058441077,2161918.9020958706,True,54.71828247736544,5.0,Ax00001-Se00001-Ax00001-Se00001,0.00020418864479247365,1.3526072595858778e-06,4.210133925367835e-05,6.507399230530932e-07,0.0002258536518690804,0.0,0.0,0.0,0.0,0.0,NA,8.927384573533452e-05,0.0,1.0173104522262573e-08,532.8140189100678,2.213310100717061e-234,6.148083563918279e-238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0787618148551401,+,0.0,43200,7.141907658826762e-05,8.927384573533452e-06,0.0784592501995121,NA,0.0001187753056979054,5184000.0,8.232319476694355e-09,0.0,0.0,0.0,2.3757131131256263e-10,6.599203039222004e-14,2.375799288892079e-10,6.599442416349126e-14,0.0,NA,1.2710674715304364e-10,3.5307429482274916e-14,1.250771699517555e-10,3.474365804198282e-14,0.0,7.023883007182364e-09,1.9510785974975838e-12,5.962487466044701e-13,1.6562465050957783e-16,8.927384573533452e-06,0.0045,0.0,0.0,0.00031574164083559577,0.0001973122937532486,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[3, 1]","[2.9539815955875168e-08, 0.0]","[0.00019482503204678193, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,3.193112474397736e-13,8.869756802368991e-17,1.2271769763431223e-09,2.369836847238052e-10,9.107756898443228e-07,0.002077159271902678,5.637714402920953e-16,9.120028668206659e-07,1.0970742740246488e-13,8.034663900872294e-05,0.00031574164083559577,2e-05,1.4349378151687837e-13,4.582266588040188e-18,1.2728518198283489e-21,1.0648608134770353e-21,2.957946680439303e-25,5.71352612706141e-06,1.7074207364315194e-07,0.0045,0.00031574164083559577,0.00031574164083559577,2.511430035667672e-07,0.10000179123593413,1.0,0.0,NA,2.854611440957764e-09,7.929476161446869e-13,0.001,6e-06,2.0086615290450267e-05,165600,8.436378421989113e-06,0.0,6.02598458713508e-11,1,0.0,7.141907658826762e-05,0.0001973122937532486,0.00024870334605584687,0.0,3.116994761782735e-09,8.65831871346327e-13,0.00031574164083559577,1251.9403135622997,1435893.5247265806,0.0,2246575.6473885467,0.0,2289775.647388547,1179888.7892964596,1062275.5495197983,8.034663915221671e-05,6.599442543634308e-14,1.656246508053725e-16,2.3730299597124497e-10,532.8140189100678,Normal_root_after_emergence,1.4093735268089186e-09,1.0206823934513926e-14,-0.0013548666210157004,0.0,-0.0032900592032730036,-0.101,-0.1037549676728028
4,0.0,0.0,0.0,0.0,5198400.041587382,0.0,5198400.041587382,0.0,5198400.041587382,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21207255868342695,<,0.0,NA,NA,0.0,0.21194982961604708,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2289775.647388547,0.0,2289775.647388547,0.0,2289775.647388547,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
5,0.0,0.0,0.0045,0.0,3075688.4480232624,0.0,5050583.105224332,0.0,5198400.041587382,2489318.9058441077,2162761.6519242143,True,54.71828247736544,5.0,Ax00001-Se00001-Ax00002-Se00001,0.0002041886454877506,1.3526078084454808e-06,4.210138117031773e-05,6.507405257057166e-07,0.0002258536518690804,0.0,0.0,0.0,0.0,0.0,NA,8.927384573533452e-05,0.0,1.1380789770067744e-08,532.8140189100678,1.5611812065942355e-234,4.3366144280688505e-238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.07940594270834594,+,0.0,43200,7.141907658826762e-05,8.927384573533452e-06,0.07910896966187352,NA,0.0001187753056979054,5184000.0,8.232326967505231e-09,0.0,0.0,0.0,2.3757152497020264e-10,6.599208974156402e-14,2.3758014508298544e-10,6.599448421731787e-14,0.0,NA,1.2710680376322118e-10,3.53074452073241e-14,1.2507721343682145e-10,3.474367012116771e-14,0.0,7.023882344604756e-09,1.9510784134482496e-12,5.962492849305104e-13,1.6562480004458786e-16,8.927384573533452e-06,0.0045,0.0,0.0,0.00031574164083559577,0.0001973122937532486,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[5, 1]","[2.9539815955875168e-08, 0.0]","[0.00019482503204678193, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,3.166565692154344e-13,8.79601574117172e-17,1.2169745170729615e-09,2.3698390037925667e-10,9.107765186513472e-07,0.0020771611621202305,5.6377508615639195e-16,9.119934931684199e-07,1.0970725106649993e-13,8.034663900872294e-05,0.00031574164083559577,2e-05,1.4349378151687837e-13,4.582266581918459e-18,1.2728518181278686e-21,1.0648617748917277e-21,2.957949351035649e-25,5.71352612706141e-06,1.7074205753669419e-07,0.0045,0.00031574164083559577,0.00031574164083559577,2.511430035667672e-07,0.10000179123593413,1.0,0.0,NA,2.854613699485647e-09,7.929482435135383e-13,0.001,6e-06,2.0086615290450267e-05,165600,8.436378421989113e-06,0.0,6.02598458713508e-11,1,0.0,7.141907658826762e-05,0.0001973122937532486,0.00024870334605584687,0.0,3.1169950653034096e-09,8.658319556576249e-13,0.00031574164083559577,1251.9403135622997,1435893.5247265806,0.0,2246575.6473885467,0.0,2289775.647388547,1179888.7892964596,1062585.776133151,8.034663915221671e-05,6.599448549016969e-14,1.656248003403828e-16,2.373005569484721e-10,532.8140189100678,Normal_root_after_emergence,1.4093735268089186e-09,1.0206823934513926e-14,-0.002526291695835958,0.0,0.0025055944183461445,-0.101,-0.10375496767281422
6,0.0,0.0,0.0,0.0,5198400.041587382,0.0,5198400.041587382,0.0,5198400.041587382,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21207255868342695,<,0.0,NA,NA,0.0,0.21194982961604708,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2289775.647388547,0.0,2289775.647388547,0.0,2289775.647388547,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
7,0.0,0.0,0.0045,0.0,1888370.0067175222,0.0,4823590.712791086,0.0,5198400.041587382,1002265.0293555178,882603.5323999949,True,54.71828247736544,5.0,Ax00001-Se00001-Ax00003-Se00001,0.00020418848843640182,1.3524483696994016e-06,4.2092091863558016e-05,6.504766963252825e-07,0.0002258536518690804,0.0,0.0,0.0,0.0,0.0,NA,8.927384573533452e-05,0.0,5.246130305739148e-08,532.8140189100678,5.093378309777911e-42,1.4148272969530237e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.05154552014298247,+,0.0,129600,7.141907658826762e-05,8.927384573533452e-06,0.05122414834401358,NA,0.00011799435013194482,5184000.0,8.230482039303913e-09,0.0,0.0,0.0,2.3784036249662385e-10,6.606676683163916e-14,2.377956813328003e-10,6.605435539734301e-14,0.0,NA,1.270928595297713e-10,3.5303571809174565e-14,1.2506247757636232e-10,3.473957682662848e-14,0.0,7.02404553229347e-09,1.9511237433614184e-12,5.969239964885849e-13,1.658122199203314e-16,8.927384573533452e-06,0.0045,0.0,0.0,0.00031574164083559577,0.0001973122937532486,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[7, 1]","[2.9370807868131205e-08, 0.0]","[0.0001950387556242513, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,4.944089921827749e-13,1.373358300631953e-16,1.90011262355594e-09,2.3720113375550926e-10,9.116113899562823e-07,0.002079065210165461,5.6399498254608625e-16,9.13511502579838e-07,1.0975068537671047e-13,8.04378398718294e-05,0.00031574164083559577,2e-05,7.443491815431707e-11,2.376971574272556e-15,6.602698764602178e-19,5.52376703474063e-19,1.5343797195973597e-22,5.71352612706141e-06,1.707460244314069e-07,0.0045,0.00031574164083559577,0.00031574164083559577,0.0001290903986155456,0.1009203052953086,1.0,0.0,NA,2.8540574255092876e-09,7.927937229657857e-13,0.001,6e-06,2.0086615290450267e-05,165600,8.436378421989113e-06,0.0,6.02598458713508e-11,1,0.0,7.141907658826762e-05,0.0001973122937532486,0.00024891706963331623,0.0,3.116920295629757e-09,8.658111863039987e-13,0.00031574164083559577,1111.9406883216434,950005.6023612441,0.0,2160175.6473885467,0.0,2289775.647388547,583143.6774304342,522424.41077344026,8.043791430674754e-05,6.605501566721947e-14,1.6581237335830336e-16,2.37695542747692e-10,532.8140189100678,Normal_root_after_emergence,1.4093735268089186e-09,1.0206823934513926e-14,0.003278802325952517,0.0,0.0013818858235960312,-0.101,-0.10375496767275764
8,0.0,0.0,0.0,0.0,5198400.041587382,0.0,5198400.041587382,0.0,5198400.041587382,0.0,0.0,False,0.0,104.98358746701528,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21207255868342695,<,0.0,NA,NA,0.0,0.21194982961604708,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2289775.647388547,0.0,2289775.647388547,0.0,2289775.647388547,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
9,0.0,0.0,0.0045,0.0,1499504.5529794064,0.0,4823590.712791086,0.0,5198400.041587382,748394.3540588008,651953.6942988102,True,38.63803904331546,5.0,Ax00001-Se00001-Ax00004-Se00001,0.00024638856565982546,1.3345448351150557e-06,4.09946664641814e-05,6.368924392253948e-07,0.0002258536518690804,0.0,0.0,0.0,0.0,0.0,NA,9.806926063476106e-05,0.0,2.4279917050864566e-08,585.3077848271118,8.382942621888972e-43,2.3285951541181756e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.048391009553480364,+,0.0,129600,7.845540850780885e-05,9.806926063476106e-06,0.04804701936748202,NA,0.0001707702681489158,5184000.0,9.672399176103302e-09,0.0,0.0,0.0,2.548272026678802e-10,7.078533350812852e-14,2.566105072731669e-10,7.128069589452303e-14,0.0,NA,1.5137940568698946e-10,4.204983457665395e-14,1.4900525714720566e-10,4.1390348876434344e-14,0.0,7.736980402875214e-09,2.1491612058276033e-12,6.394745963038795e-13,1.7763183088557856e-16,9.806926063476106e-06,0.0045,0.0,0.0,0.00034684905767532555,0.0002381066144665794,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855886.807454558,"[9, 1]","[4.894241507201661e-08, 0.0]","[0.00023271967288018464, 5.387831400906495e-05]",0.0,0.0,0.0,4.962933785956927e-13,1.378592707292627e-16,6.255200010204377e-13,1.7375555444896604e-16,2.403998448689759e-09,2.5599502985033426e-10,9.838400908500841e-07,0.0018593689296467616,6.594857002196078e-16,9.86244089298774e-07,1.2619411774703103e-13,8.912282130090216e-05,0.00034684905767532555,2e-05,7.516040827833863e-10,2.400256638528821e-14,6.667379498129912e-18,5.392914075234604e-18,1.4980316755809145e-21,6.276432680624708e-06,1.7120881519705014e-07,0.0045,0.00034684905767532555,0.00034684905767532555,0.0011099666930448394,0.10788630233651603,1.0,0.0,NA,3.365549321761113e-09,9.348748041213109e-13,0.001,6e-06,2.206558364282124e-05,165600,9.267545129984923e-06,0.0,6.619675092846373e-11,1,0.0,7.845540850780885e-05,0.0002381066144665794,0.0002865979868892496,0.0,3.4141913739139046e-09,9.483864851667706e-13,0.00034684905767532555,1111.9406883216434,782493.6672143411,0.0,2160175.6473885467,0.0,2289775.647388547,449969.9494285118,395556.12054299575,8.912357290498493e-05,7.128736327402115e-14,1.7763332891725415e-16,2.566205498513547e-10,585.3077848271118,Normal_root_after_emergence,1.7007615319041386e-09,1.0206823934513926e-14,0.00036843556703297295,0.0,-0.002665451346230771,-0.101,-0.10460688568627136
10,0.0,0.0,0.0,0.0,5198400.041587382,0.0,5198400.041587382,0.0,5198400.041587382,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21207255868342695,<,0.0,NA,NA,0.0,0.21194982961604708,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2289775.647388547,0.0,2289775.647388547,0.0,2289775.647388547,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
