node_index,actual_elongation,actual_elongation_rate,actual_length_with_hairs,actual_potential_time_since_emergence,actual_time_since_cells_formation,actual_time_since_death,actual_time_since_emergence,actual_time_since_growth_stopped,actual_time_since_primordium_formation,actual_time_since_root_hairs_emergence_started,actual_time_since_root_hairs_emergence_stopped,all_root_hairs_formed,angle_down,angle_roll,axis_ID,biomass,C_hexose_reserve,C_hexose_root,C_hexose_soil,C_sucrose_root,cells_degradation,cells_degradation_rate,cells_release,cells_release_rate,cells_release_rate_per_day_per_cm,color,cortical_parenchyma_surface,Cs_cells_soil,Cs_mucilage_soil,dead_root_hairs_number,Deficit_cells_soil,Deficit_cells_soil_rate,Deficit_hexose_reserve,Deficit_hexose_reserve_rate,Deficit_hexose_root,Deficit_hexose_root_rate,Deficit_hexose_soil,Deficit_hexose_soil_rate,Deficit_mucilage_soil,Deficit_mucilage_soil_rate,Deficit_sucrose_root,Deficit_sucrose_root_rate,dist_to_ramif,distance_from_tip,edge_type,emergence_cost,emergence_delay_in_thermal_time,epidermis_surface_without_hairs,external_surface,former_distance_from_tip,global_sucrose_deficit,growing_zone_C_hexose_root,growth_duration,hexose_available_for_thickening,hexose_consumption_by_growth,hexose_consumption_by_growth_rate,hexose_consumption_rate_by_fungus,hexose_degradation,hexose_degradation_rate,hexose_exudation,hexose_exudation_rate,hexose_growth_demand,hexose_growth_demand_rate,hexose_immobilization_as_reserve,hexose_immobilization_as_reserve_rate,hexose_mobilization_from_reserve,hexose_mobilization_from_reserve_rate,hexose_possibly_required_for_elongation,hexose_production_from_phloem,hexose_production_from_phloem_rate,hexose_uptake_from_soil,hexose_uptake_from_soil_rate,initial_external_surface,initial_length,initial_living_root_hairs_external_surface,initial_living_root_hairs_struct_mass,initial_radius,initial_struct_mass,label,lateral_primordium_index,lateral_root_emergence_possibility,length,length_0.0-0.05_m,length_0.05-0.1_m,length_0.1-0.15_m,length_0.15-0.2_m,length_0.2-0.25_m,length_0.25-0.3_m,length_0.3-0.35_m,length_0.35-0.4_m,length_0.4-0.45_m,length_0.45-0.5_m,life_duration,list_of_elongation_supporting_elements,list_of_elongation_supporting_elements_hexose,list_of_elongation_supporting_elements_mass,living_root_hairs_external_surface,living_root_hairs_number,living_root_hairs_struct_mass,mucilage_degradation,mucilage_degradation_rate,mucilage_secretion,mucilage_secretion_rate,mucilage_secretion_rate_per_day_per_cm,net_hexose_exudation,net_hexose_exudation_rate_per_day_per_cm,net_hexose_exudation_rate_per_day_per_gram,net_hexose_immobilization_rate,net_rhizodeposition_rate_per_day_per_cm,net_sucrose_unloading_rate,non_vascular_exchange_surface_with_soil_solution,original_radius,permeability_coeff,phloem_exchange_surface_with_soil_solution,phloem_hexose_exudation,phloem_hexose_exudation_rate,phloem_hexose_uptake_from_soil,phloem_hexose_uptake_from_soil_rate,phloem_surface,phloem_surfacic_unloading_rate,potential_length,potential_radius,radius,relative_conductance_endodermis,relative_conductance_exodermis,relative_conductance_walls,resp_growth,resp_growth_rate,resp_maintenance,resp_maintenance_rate,root_hair_length,root_hair_radius,root_hairs_external_surface,root_hairs_lifespan,root_hairs_struct_mass,root_hairs_struct_mass_produced,root_hairs_volume,root_order,specific_net_exudation,stelar_parenchyma_surface,struct_mass,struct_mass_contributing_to_elongation,struct_mass_produced,sucrose_loading_in_phloem,sucrose_loading_in_phloem_rate,theoretical_radius,thermal_potential_time_since_emergence,thermal_time_since_cells_formation,thermal_time_since_death,thermal_time_since_emergence,thermal_time_since_growth_stopped,thermal_time_since_primordium_formation,thermal_time_since_root_hairs_emergence_started,thermal_time_since_root_hairs_emergence_stopped,total_exchange_surface_with_soil_solution,total_exudation_rate,total_hexose_uptake_from_soil_rate,total_net_rhizodeposition,total_root_hairs_number,type,volume,x1,x2,y1,y2,z1,z2
1,0.0,0.0,0.001,NA,5191200.041529781,0.0,5191200.041529781,0.0,5191200.041529781,5010718.017849167,4993216.866033308,True,0.0,0.0,Ax00001-Se00001,5.558648869629848e-05,4.959833534147979e-07,3.0159146305420473e-05,0.0,0.00022299661943803186,0.0,0.0,0.0,0.0,0.0,NA,2.1991148575128552e-05,0.0,0.0,131.25,1.4825312499710298e-197,4.1181423280855e-201,0.0,0.0,0.0,0.0,3.334723163097655e-11,9.263119823388528e-15,2.1619248040538495e-14,6.005346629884587e-18,0.0,0.0,0.0,0.21254642170237215,NA,0.0,NA,1.7592918860102843e-05,2.1991148575128554e-06,0.21238502257053174,NA,NA,5184000.0,0.0,0.0,0.0,0.0,8.42330862750063e-11,2.339807933365045e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.4294724668281405e-11,6.7485345760898926e-15,0.0,1.906314336097273e-09,5.295317557907663e-13,2.1177422226914912e-13,5.882617238193205e-17,2.1991148575128554e-06,0.001,0.0,0.0,0.00035,5.387831400906495e-05,Segment,NA,Impossible,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.117742222691561e-13,-3.6625080803116284e-09,-6.797740700823372e-06,-6.7485345760898926e-15,-3.6625080803116284e-09,2.6476587789538315e-13,1.9792033718425123e-05,0.00035,0.0,6.530672030864802e-19,0.0,0.0,6.987801303833508e-27,1.941055902203083e-30,1.4074335088082275e-06,1.881196349514081e-07,0.001,0.00035,0.00035,4.640128281607758e-12,0.10000000003309467,1.0,0.0,0.0,0.0,0.0,0.0005914962560619243,6e-06,2.926728460955263e-06,165600,1.229225953601211e-06,0.0,8.780185382865792e-12,1,0.0,1.7592918860102843e-05,5.387831400906495e-05,NA,0.0,0.0,0.0,0.00035,0.0,2284251.47472982,0.0,2284251.47472982,0.0,2284251.47472982,2228425.020108985,2221452.6729550376,1.9792033718425776e-05,0.0,5.882617238193398e-17,-2.117742222691561e-13,131.25,Base_of_the_root_system,3.8484510006474964e-10,0.0,1.0206823934513926e-14,0.0,0.0,-0.1,-0.101
2,0.0,0.0,0.0,0.0,5191200.041529781,0.0,5191200.041529781,0.0,5191200.041529781,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21154642170237214,<,0.0,NA,NA,0.0,0.21138502257053174,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2284251.47472982,0.0,2284251.47472982,0.0,2284251.47472982,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
3,0.0,0.0,0.0045,0.0,3068488.447965662,0.0,5043383.105166731,0.0,5191200.041529781,2482118.9057865073,2154718.90203827,True,54.71828247736544,5.0,Ax00001-Se00001-Ax00001-Se00001,0.00020417601951674936,1.3334434547731476e-06,4.10061298254836e-05,6.288622260337492e-07,0.00022299661943803186,0.0,0.0,0.0,0.0,0.0,NA,8.927384573533452e-05,0.0,1.7209043393058475e-08,532.8140189100678,2.213310100717061e-234,6.148083563918279e-238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.07832184027438989,+,0.0,43200,7.141907658826762e-05,8.927384573533452e-06,0.07825404009216422,NA,0.0001187753056979054,5184000.0,7.931903821697826e-09,0.0,0.0,0.0,2.2918331102868955e-10,6.366203033200642e-14,2.288904849886562e-10,6.358068976598121e-14,0.0,NA,1.246358867428812e-10,3.46210793738317e-14,1.2368627795731833e-10,3.4357299157730036e-14,0.0,7.039183582062501e-09,1.955328757152509e-12,5.751270303207327e-13,1.597575071443657e-16,8.927384573533452e-06,0.0045,0.0,0.0,0.00031574164083559577,0.0001973122937532486,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[3, 1]","[2.9539815955875168e-08, 0.0]","[0.00019482503204678193, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,3.125543786790042e-13,8.682066004960255e-17,1.2012089785294772e-09,2.283153628825492e-10,8.774615956105202e-07,0.0020011815306274247,2.6378021610166524e-16,8.7866280458905e-07,1.1781818676927364e-13,8.034665208922907e-05,0.00031574164083559577,2e-05,1.5404785200277918e-13,4.925316425003369e-18,1.3681434404446772e-21,1.1026854429635041e-21,3.0630150948389465e-25,5.71352612706141e-06,1.711140120538993e-07,0.0045,0.00031574164083559577,0.00031574164083559577,2.6961439630213136e-07,0.10000192297996534,1.0,0.0,NA,2.75762230974406e-09,7.660061910230784e-13,0.001,6e-06,2.0086615290450267e-05,165600,8.436378421989113e-06,0.0,6.02598458713508e-11,1,0.0,7.141907658826762e-05,0.0001973122937532486,0.00024870334605584687,0.0,3.0954463152687013e-09,8.59846191806981e-13,0.00031574164083559577,1251.9403135622997,1430369.3520678536,0.0,2241051.4747298197,0.0,2284251.47472982,1174364.6166377326,1056751.3768610712,8.034665224327692e-05,6.358069113412466e-14,1.597575074506672e-16,2.286279172612282e-10,532.8140189100678,Normal_root_after_emergence,1.4093735268089186e-09,1.0206823934513926e-14,-0.0013548666210157004,0.0,-0.0032900592032730036,-0.101,-0.1037549676728028
4,0.0,0.0,0.0,0.0,5191200.041529781,0.0,5191200.041529781,0.0,5191200.041529781,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21154642170237214,<,0.0,NA,NA,0.0,0.21138502257053174,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2284251.47472982,0.0,2284251.47472982,0.0,2284251.47472982,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
5,0.0,0.0,0.0045,0.0,3068488.447965662,0.0,5043383.105166731,0.0,5191200.041529781,2482118.9057865073,2155561.651866614,True,54.71828247736544,5.0,Ax00001-Se00001-Ax00002-Se00001,0.00020417602005361903,1.3334438795066623e-06,4.1006162561907695e-05,6.288626538445441e-07,0.00022299661943803186,0.0,0.0,0.0,0.0,0.0,NA,8.927384573533452e-05,0.0,0.0,532.8140189100678,1.5611812065942355e-234,4.3366144280688505e-238,0.0,0.0,0.0,0.0,0.0,0.0,5.289277248096832e-13,1.4692436682729485e-16,0.0,0.0,0.0045,0.07895916911343023,+,0.0,43200,7.141907658826762e-05,8.927384573533452e-06,0.0786673511001023,NA,0.0001187753056979054,5184000.0,7.931909019537265e-09,0.0,0.0,0.0,2.2918345589197552e-10,6.366207057180776e-14,2.288906350498841e-10,6.358073144965529e-14,0.0,NA,1.246359274786007e-10,3.4621090689309254e-14,1.236863141525915e-10,3.43573092119725e-14,0.0,7.0391831236307574e-09,1.9553286298103593e-12,5.751273952258087e-13,1.59757608506886e-16,8.927384573533452e-06,0.0045,0.0,0.0,0.00031574164083559577,0.0001973122937532486,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[5, 1]","[2.9539815955875168e-08, 0.0]","[0.00019482503204678193, 5.387831400906495e-05]",0.0,0.0,0.0,1.0760642569879253e-12,2.989067356609476e-16,3.099683396108078e-13,8.61023158697392e-17,1.1912703132620944e-09,2.2831551257887202e-10,8.774621709234236e-07,0.002001182842713973,2.63781477336753e-16,8.786534412366859e-07,1.178180607677916e-13,8.034665208922907e-05,0.00031574164083559577,2e-05,1.5404785200277918e-13,4.925316420530006e-18,1.3681434392020765e-21,1.1026861425924455e-21,3.063017038252657e-25,5.71352612706141e-06,1.7111400090997984e-07,0.0045,0.00031574164083559577,0.00031574164083559577,2.6961439630213136e-07,0.10000192297996534,1.0,0.0,NA,2.7576238885368622e-09,7.660066295766309e-13,0.001,6e-06,2.0086615290450267e-05,165600,8.436378421989113e-06,0.0,6.02598458713508e-11,1,0.0,7.141907658826762e-05,0.0001973122937532486,0.00024870334605584687,0.0,3.095446539658169e-09,8.598462541373881e-13,0.00031574164083559577,1251.9403135622997,1430369.3520678536,0.0,2241051.4747298197,0.0,2284251.47472982,1174364.6166377326,1057061.603474424,8.034665224327692e-05,6.358073281779873e-14,1.597576088131877e-16,2.2862548091848284e-10,532.8140189100678,Normal_root_after_emergence,1.4093735268089186e-09,1.0206823934513926e-14,-0.002526291695835958,0.0,0.0025055944183461445,-0.101,-0.10375496767281422
6,0.0,0.0,0.0,0.0,5191200.041529781,0.0,5191200.041529781,0.0,5191200.041529781,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21154642170237214,<,0.0,NA,NA,0.0,0.21138502257053174,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2284251.47472982,0.0,2284251.47472982,0.0,2284251.47472982,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
7,0.0,0.0,0.0045,0.0,1881170.0066599222,0.0,4816390.712733486,0.0,5191200.041529781,995065.0292979178,875403.5323423949,True,54.71828247736544,5.0,Ax00001-Se00001-Ax00003-Se00001,0.00020417585989875739,1.3332762539166183e-06,4.099674468950933e-05,6.285926222706163e-07,0.00022299661943803186,0.0,0.0,0.0,0.0,0.0,NA,8.927384573533452e-05,0.0,0.0,532.8140189100678,5.093378309777911e-42,1.4148272969530237e-45,0.0,0.0,0.0,0.0,0.0,0.0,5.174300037404971e-13,1.437305554447381e-16,0.0,0.0,0.0045,0.051065290550515625,+,0.0,129600,7.141907658826762e-05,8.927384573533452e-06,0.05099451491130036,NA,0.00011799435013194482,5184000.0,7.930026320123975e-09,0.0,0.0,0.0,2.2946167783523813e-10,6.373935444431798e-14,2.2911429755511203e-10,6.364285992283269e-14,0.0,NA,1.246211709212767e-10,3.461699164564093e-14,1.2367091967670942e-10,3.435303296870614e-14,0.0,7.0393491713098235e-09,1.9553747541652864e-12,5.758255729508423e-13,1.599515467622883e-16,8.927384573533452e-06,0.0045,0.0,0.0,0.00031574164083559577,0.0001973122937532486,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[7, 1]","[2.9370807868131205e-08, 0.0]","[0.0001950387556242513, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,4.858733787802055e-13,1.3496482635922735e-16,1.867308554389617e-09,2.285410280297149e-10,8.783288718971694e-07,0.0020031594830477646,2.639586769347933e-16,8.801961804515591e-07,1.1786370427572666e-13,8.044455734834282e-05,0.00031574164083559577,2e-05,7.996274197695611e-11,2.5566199304287508e-15,7.1017219721549765e-19,5.723767179700897e-19,1.5899353149752113e-22,5.71352612706141e-06,1.7111803732758791e-07,0.0045,0.00031574164083559577,0.00031574164083559577,0.00013858425079718017,0.10098795595276158,1.0,0.0,NA,2.757052019935488e-09,7.658477771886312e-13,0.001,6e-06,2.0086615290450267e-05,165600,8.436378421989113e-06,0.0,6.02598458713508e-11,1,0.0,7.141907658826762e-05,0.0001973122937532486,0.00024891706963331623,0.0,3.095365246867821e-09,8.598236728069166e-13,0.00031574164083559577,1111.9406883216434,944481.4297025173,0.0,2154651.4747298197,0.0,2284251.47472982,577619.5047717073,516900.23811471334,8.04446373110848e-05,6.36435700950299e-14,1.599517057558198e-16,2.290269014084951e-10,532.8140189100678,Normal_root_after_emergence,1.4093735268089186e-09,1.0206823934513926e-14,0.003278802325952517,0.0,0.0013818858235960312,-0.101,-0.10375496767275764
8,0.0,0.0,0.0,0.0,5191200.041529781,0.0,5191200.041529781,0.0,5191200.041529781,0.0,0.0,False,0.0,104.98358746701528,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21154642170237214,<,0.0,NA,NA,0.0,0.21138502257053174,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2284251.47472982,0.0,2284251.47472982,0.0,2284251.47472982,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
9,0.0,0.0,0.0045,0.0,1492304.5529218065,0.0,4816390.712733486,0.0,5191200.041529781,741194.3540012009,644753.6942412102,True,38.63803904331546,5.0,Ax00001-Se00001-Ax00004-Se00001,0.00024637476921332536,1.3159648713813106e-06,3.9946036543830204e-05,6.165312666783563e-07,0.00022299661943803186,0.0,0.0,0.0,0.0,0.0,NA,9.806926063476106e-05,0.0,1.4759481332198913e-08,585.3077848271118,8.382942621888972e-43,2.3285951541181756e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.047762919062222485,+,0.0,129600,7.845540850780885e-05,9.806926063476106e-06,0.04746025688051706,NA,0.0001707702681489158,5184000.0,9.332454700726786e-09,0.0,0.0,0.0,2.463084858285648e-10,6.841902329391582e-14,2.477462109826894e-10,6.881839138908883e-14,0.0,NA,1.4850458710375936e-10,4.125127386547853e-14,1.4735597069288955e-10,4.0932213753900503e-14,0.0,7.751914458503753e-09,2.153309554580122e-12,6.180276475715999e-13,1.716743451742719e-16,9.806926063476106e-06,0.0045,0.0,0.0,0.00034684905767532555,0.0002381066144665794,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855886.807454558,"[9, 1]","[4.894241507201661e-08, 0.0]","[0.00023271967288018464, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,6.175664270854883e-13,1.7154622837359917e-16,2.373431273587499e-09,2.4715411409762774e-10,9.498626837011017e-07,0.0017951546983399358,3.1906011157802402e-16,9.522361149746891e-07,1.3476747705002275e-13,8.918583741231441e-05,0.00034684905767532555,2e-05,8.111685364575899e-10,2.5936383633145978e-14,7.20455095157081e-18,5.621123228941739e-18,1.5614231066590986e-21,6.276432680624708e-06,1.7153928546285294e-07,0.0045,0.00034684905767532555,0.00034684905767532555,0.001191555324196969,0.10846359884776917,1.0,0.0,NA,3.2548239256008675e-09,9.041177498784102e-13,0.001,6e-06,2.206558364282124e-05,165600,9.267545129984923e-06,0.0,6.619675092846373e-11,1,0.0,7.845540850780885e-05,0.0002381066144665794,0.0002865979868892496,0.0,3.3907943079904917e-09,9.418873002400383e-13,0.00034684905767532555,1111.9406883216434,776969.4945556143,0.0,2154651.4747298197,0.0,2284251.47472982,444445.77676978486,390031.9478842688,8.918664858085087e-05,6.882559594004039e-14,1.7167590659737856e-16,2.4777168052471323e-10,585.3077848271118,Normal_root_after_emergence,1.7007615319041386e-09,1.0206823934513926e-14,0.00036843556703297295,0.0,-0.002665451346230771,-0.101,-0.10460688568627136
10,0.0,0.0,0.0,0.0,5191200.041529781,0.0,5191200.041529781,0.0,5191200.041529781,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21154642170237214,<,0.0,NA,NA,0.0,0.21138502257053174,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2284251.47472982,0.0,2284251.47472982,0.0,2284251.47472982,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
