step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
,,,0.02505715
