"step_number","time_in_days","soil_temperature_in_Celsius","sucrose_input_rate"
179,7.45833333333333,10,4.15e-10
180,7.5,10,4.14e-10
181,7.54166666666667,10,1.86e-10
182,7.58333333333333,10,9.43e-11
183,7.625,10,5.45e-11
184,7.66666666666667,10,3.53e-11
185,7.70833333333333,10,2.52e-11
186,7.75,10,1.97e-11
187,7.79166666666667,10,1.66e-11
188,7.83333333333333,10,1.48e-11
189,7.875,10,1.37e-11
190,7.91666666666667,10,1.3e-11
191,7.95833333333333,10,1.26e-11
192,8,10,1.42e-11
193,8.04166666666667,10,2.17e-10
194,8.08333333333333,10,3.29e-10
195,8.125,10,3.77e-10
196,8.16666666666667,10,3.99e-10
197,8.20833333333333,10,4.09e-10
198,8.25,10,4.14e-10
199,8.29166666666667,10,4.16e-10
200,8.33333333333333,10,4.17e-10
201,8.375,10,4.17e-10
202,8.41666666666667,10,4.16e-10
203,8.45833333333333,10,4.15e-10
204,8.5,10,4.14e-10
205,8.54166666666667,10,1.86e-10
206,8.58333333333333,10,9.43e-11
207,8.625,10,5.45e-11
208,8.66666666666667,10,3.53e-11
209,8.70833333333333,10,2.52e-11
210,8.75,10,1.97e-11
211,8.79166666666667,10,1.66e-11
212,8.83333333333333,10,1.48e-11
213,8.875,10,1.37e-11
214,8.91666666666667,10,1.3e-11
215,8.95833333333333,10,1.26e-11
216,9,10,1.42e-11
217,9.04166666666667,10,2.17e-10
218,9.08333333333333,10,3.29e-10
219,9.125,10,3.77e-10
220,9.16666666666667,10,3.99e-10
221,9.20833333333333,10,4.09e-10
222,9.25,10,4.14e-10
223,9.29166666666667,10,4.16e-10
224,9.33333333333333,10,4.17e-10
225,9.375,10,4.17e-10
226,9.41666666666667,10,4.16e-10
227,9.45833333333333,10,4.15e-10
228,9.5,10,4.14e-10
229,9.54166666666667,10,1.86e-10
230,9.58333333333333,10,9.43e-11
231,9.625,10,5.45e-11
232,9.66666666666667,10,3.53e-11
233,9.70833333333333,10,2.52e-11
234,9.75,10,1.97e-11
235,9.79166666666667,10,1.66e-11
236,9.83333333333333,10,1.48e-11
237,9.875,10,1.37e-11
238,9.91666666666667,10,1.3e-11
239,9.95833333333333,10,1.26e-11
240,10,10,1.42e-11
241,10.0416666666667,10,2.17e-10
242,10.0833333333333,10,3.29e-10
243,10.125,10,3.77e-10
244,10.1666666666667,10,3.99e-10
245,10.2083333333333,10,4.09e-10
246,10.25,10,4.14e-10
247,10.2916666666667,10,4.16e-10
248,10.3333333333333,10,4.17e-10
249,10.375,10,4.17e-10
250,10.4166666666667,10,4.16e-10
251,10.4583333333333,10,4.15e-10
252,10.5,10,4.14e-10
253,10.5416666666667,10,1.86e-10
