node_index,actual_elongation,actual_elongation_rate,actual_length_with_hairs,actual_potential_time_since_emergence,actual_time_since_cells_formation,actual_time_since_death,actual_time_since_emergence,actual_time_since_growth_stopped,actual_time_since_primordium_formation,actual_time_since_root_hairs_emergence_started,actual_time_since_root_hairs_emergence_stopped,all_root_hairs_formed,angle_down,angle_roll,axis_ID,biomass,C_hexose_reserve,C_hexose_root,C_hexose_soil,C_sucrose_root,cells_degradation,cells_degradation_rate,cells_release,cells_release_rate,cells_release_rate_per_day_per_cm,color,cortical_parenchyma_surface,Cs_cells_soil,Cs_mucilage_soil,dead_root_hairs_number,Deficit_cells_soil,Deficit_cells_soil_rate,Deficit_hexose_reserve,Deficit_hexose_reserve_rate,Deficit_hexose_root,Deficit_hexose_root_rate,Deficit_hexose_soil,Deficit_hexose_soil_rate,Deficit_mucilage_soil,Deficit_mucilage_soil_rate,Deficit_sucrose_root,Deficit_sucrose_root_rate,dist_to_ramif,distance_from_tip,edge_type,emergence_cost,emergence_delay_in_thermal_time,epidermis_surface_without_hairs,external_surface,former_distance_from_tip,global_sucrose_deficit,growing_zone_C_hexose_root,growth_duration,hexose_available_for_thickening,hexose_consumption_by_growth,hexose_consumption_by_growth_rate,hexose_consumption_rate_by_fungus,hexose_degradation,hexose_degradation_rate,hexose_exudation,hexose_exudation_rate,hexose_growth_demand,hexose_growth_demand_rate,hexose_immobilization_as_reserve,hexose_immobilization_as_reserve_rate,hexose_mobilization_from_reserve,hexose_mobilization_from_reserve_rate,hexose_possibly_required_for_elongation,hexose_production_from_phloem,hexose_production_from_phloem_rate,hexose_uptake_from_soil,hexose_uptake_from_soil_rate,initial_external_surface,initial_length,initial_living_root_hairs_external_surface,initial_living_root_hairs_struct_mass,initial_radius,initial_struct_mass,label,lateral_primordium_index,lateral_root_emergence_possibility,length,length_0.0-0.05_m,length_0.05-0.1_m,length_0.1-0.15_m,length_0.15-0.2_m,length_0.2-0.25_m,length_0.25-0.3_m,length_0.3-0.35_m,length_0.35-0.4_m,length_0.4-0.45_m,length_0.45-0.5_m,life_duration,list_of_elongation_supporting_elements,list_of_elongation_supporting_elements_hexose,list_of_elongation_supporting_elements_mass,living_root_hairs_external_surface,living_root_hairs_number,living_root_hairs_struct_mass,mucilage_degradation,mucilage_degradation_rate,mucilage_secretion,mucilage_secretion_rate,mucilage_secretion_rate_per_day_per_cm,net_hexose_exudation,net_hexose_exudation_rate_per_day_per_cm,net_hexose_exudation_rate_per_day_per_gram,net_hexose_immobilization_rate,net_rhizodeposition_rate_per_day_per_cm,net_sucrose_unloading_rate,non_vascular_exchange_surface_with_soil_solution,original_radius,permeability_coeff,phloem_exchange_surface_with_soil_solution,phloem_hexose_exudation,phloem_hexose_exudation_rate,phloem_hexose_uptake_from_soil,phloem_hexose_uptake_from_soil_rate,phloem_surface,phloem_surfacic_unloading_rate,potential_length,potential_radius,radius,relative_conductance_endodermis,relative_conductance_exodermis,relative_conductance_walls,resp_growth,resp_growth_rate,resp_maintenance,resp_maintenance_rate,root_hair_length,root_hair_radius,root_hairs_external_surface,root_hairs_lifespan,root_hairs_struct_mass,root_hairs_struct_mass_produced,root_hairs_volume,root_order,specific_net_exudation,stelar_parenchyma_surface,struct_mass,struct_mass_contributing_to_elongation,struct_mass_produced,sucrose_loading_in_phloem,sucrose_loading_in_phloem_rate,theoretical_radius,thermal_potential_time_since_emergence,thermal_time_since_cells_formation,thermal_time_since_death,thermal_time_since_emergence,thermal_time_since_growth_stopped,thermal_time_since_primordium_formation,thermal_time_since_root_hairs_emergence_started,thermal_time_since_root_hairs_emergence_stopped,total_exchange_surface_with_soil_solution,total_exudation_rate,total_hexose_uptake_from_soil_rate,total_net_rhizodeposition,total_root_hairs_number,type,volume,x1,x2,y1,y2,z1,z2
1,0.0,0.0,0.001,NA,2599200.0207936233,0.0,2599200.0207936233,0.0,2599200.0207936233,2418717.9971130094,2401216.845297151,True,0.0,0.0,Ax00001-Se00001,5.51765514745285e-05,6.820668571171265e-08,0.0,2.8392226563308203e-08,0.00017409699367215394,0.0,0.0,0.0,0.0,0.0,NA,2.1991148575128552e-05,0.0,0.0,131.25,1.4825312499710298e-197,4.1181423280855e-201,0.0,0.0,1.2181085858214733e-09,3.3836349335461244e-13,0.0,0.0,2.7527878934571363e-15,7.646632976207871e-19,0.0,0.0,0.0,0.12032868493045365,NA,0.0,NA,1.7592918860102843e-05,2.1991148575128554e-06,0.12019859600363333,NA,NA,5184000.0,0.0,0.0,0.0,0.0,4.691016283725211e-12,1.3030600683880782e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.8859047319320257e-12,5.238624213457745e-16,0.0,8.470124732750975e-10,2.3528124069416605e-13,1.1735674698350506e-14,3.2599096123514197e-18,2.1991148575128554e-06,0.001,0.0,0.0,0.00035,5.387831400906495e-05,Segment,NA,Impossible,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,5.371514483997658e-15,1.4920873447293176e-18,0.0,0.0,0.0,-1.1735677308328477e-14,-2.0296149601746403e-10,-3.767035026064774e-07,-5.238624213457745e-16,-2.0296149601746403e-10,1.1764062034708303e-13,1.979747814442383e-05,0.00035,0.0,4.402898270569063e-12,0.0,0.0,2.6099779707488766e-21,7.249938749636259e-25,1.4074335088082275e-06,8.358520641355028e-08,0.001,0.00035,0.00035,3.1213688217945903e-05,0.10022260260337319,1.0,0.0,0.0,0.0,0.0,0.00042087756652055015,6e-06,2.082505746890693e-06,165600,8.746524136940911e-07,0.0,6.24751724067208e-12,1,0.0,1.7592918860102843e-05,5.387831400906495e-05,NA,0.0,0.0,0.0,0.00035,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,1060512.3809417144,1004685.9263208797,997713.5791669325,1.97974825473221e-05,0.0,3.2599103373452947e-18,-1.1735677308328477e-14,131.25,Base_of_the_root_system,3.8484510006474964e-10,0.0,1.0206823934513926e-14,0.0,0.0,-0.1,-0.101
2,0.0,0.0,0.0,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11932868493045365,<,0.0,NA,NA,0.0,0.11919859600363333,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
3,7.882000003334513e-05,2.189444427855143e-08,0.0,0.0,511806.57579671475,0.0,2451383.084430574,0.0,2599200.0207936233,0.0,0.0,False,54.71828247736544,5.0,Ax00001-Se00001-Ax00001-Ap00000,0.00018828627791733232,2.0114000567885344e-06,0.00014683536648218157,5.392769932043613e-06,0.00017409699367215394,1.0131633733159134e-10,2.8143426811405738e-14,1.020617885222669e-10,2.8350496584936836e-14,4.2091564935812683e-07,NA,8.319272074065756e-05,1.3676896470072845e-05,1.3700975424945647e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041934705539943455,0.0041934705539943455,+,0.0,43200,6.655417659252604e-05,8.319272074065755e-06,0.004114650553961,NA,0.00011258618544262974,5184000.0,NA,2.6378281538562477e-08,7.327300368760063e-12,0.0,1.3756836222995012e-09,3.821343364705646e-13,1.3584295699928527e-09,3.7734154420150457e-13,8.304300855467365e-08,NA,1.269044990567426e-10,3.525124945597406e-14,1.196309796410077e-10,3.323082741221108e-14,2.6378281538562235e-08,2.9209264969273945e-08,8.11368464877773e-12,3.54574848451928e-12,9.84930126709248e-16,8.162903973536069e-06,0.004114650553961,0.0,0.0,0.00031574164083559577,0.00018041580862113778,Apex,NA,Impossible,0.0041934705539943455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[3, 1]","[2.6378281538562235e-08, 0.0]","[0.00018041580862113778, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,1.21181755088919e-11,3.366159836651805e-15,4.997687956691209e-08,1.406000910800848e-09,5.798524550044913e-06,0.013224396705779257,2.0204220437629803e-15,6.26941707896995e-06,4.056842324388865e-12,0.00013392281839559518,0.00031574164083559577,2e-05,2.061791039596592e-06,5.117167739439011e-11,1.4214354718060193e-14,5.4588101875591194e-14,1.5163361510801774e-17,5.324334127402084e-06,7.619436022074615e-07,0.004362788399009007,0.00031574164083559577,0.00031574164083559577,0.7744836725401553,0.999993265699452,0.5,3.165393784627496e-08,NA,4.404229212135981e-09,1.2233969935839299e-12,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,6.655417659252604e-05,0.00018387184306562903,0.00023429412263020272,3.4560344444912385e-06,0.0,0.0,0.00031574164083559577,1251.9403135622997,221966.4008975105,0.0,1017312.380941714,0.0,1060512.3809417144,0.0,0.0,0.00013598460943519178,3.9155589891956475e-13,1.0000934882200498e-15,1.5201808748320067e-09,0.0,Normal_root_after_emergence,1.3133703076116358e-09,1.0206823934513926e-14,-0.0012625762844035617,0.0,-0.0030659480866274307,-0.101,-0.10356730573624554
4,0.0,0.0,0.0,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11932868493045365,<,0.0,NA,NA,0.0,0.11919859600363333,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
5,7.882000003334513e-05,2.189444427855143e-08,0.0,0.0,511806.57579671475,0.0,2451383.084430574,0.0,2599200.0207936233,0.0,0.0,False,54.71828247736544,5.0,Ax00001-Se00001-Ax00002-Ap00000,0.00018828627791733232,2.0114000567885344e-06,0.00014683536648218157,5.392769932043613e-06,0.00017409699367215394,1.0131633733159134e-10,2.8143426811405738e-14,1.020617885222669e-10,2.8350496584936836e-14,4.2091564935812683e-07,NA,8.319272074065756e-05,1.3676896470072845e-05,1.3700975424945647e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041934705539943455,0.0041934705539943455,+,0.0,43200,6.655417659252604e-05,8.319272074065755e-06,0.004114650553961,NA,0.00011258618544262974,5184000.0,NA,2.6378281538562477e-08,7.327300368760063e-12,0.0,1.3756836222995012e-09,3.821343364705646e-13,1.3584295699928527e-09,3.7734154420150457e-13,8.304300855467365e-08,NA,1.269044990567426e-10,3.525124945597406e-14,1.196309796410077e-10,3.323082741221108e-14,2.6378281538562235e-08,2.9209264969273945e-08,8.11368464877773e-12,3.54574848451928e-12,9.84930126709248e-16,8.162903973536069e-06,0.004114650553961,0.0,0.0,0.00031574164083559577,0.00018041580862113778,Apex,NA,Impossible,0.0041934705539943455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[5, 1]","[2.6378281538562235e-08, 0.0]","[0.00018041580862113778, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,1.21181755088919e-11,3.366159836651805e-15,4.997687956691209e-08,1.406000910800848e-09,5.798524550044913e-06,0.013224396705779257,2.0204220437629803e-15,6.26941707896995e-06,4.056842324388865e-12,0.00013392281839559518,0.00031574164083559577,2e-05,2.061791039596592e-06,5.117167739439011e-11,1.4214354718060193e-14,5.4588101875591194e-14,1.5163361510801774e-17,5.324334127402084e-06,7.619436022074615e-07,0.004362788399009007,0.00031574164083559577,0.00031574164083559577,0.7744836725401553,0.999993265699452,0.5,3.165393784627496e-08,NA,4.404229212135981e-09,1.2233969935839299e-12,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,6.655417659252604e-05,0.00018387184306562903,0.00023429412263020272,3.4560344444912385e-06,0.0,0.0,0.00031574164083559577,1251.9403135622997,221966.4008975105,0.0,1017312.380941714,0.0,1060512.3809417144,0.0,0.0,0.00013598460943519178,3.9155589891956475e-13,1.0000934882200498e-15,1.5201808748320067e-09,0.0,Normal_root_after_emergence,1.3133703076116358e-09,1.0206823934513926e-14,-0.0023542066305078666,0.0,0.002334919203019366,-0.101,-0.10356730573625617
6,0.0,0.0,0.0,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11932868493045365,<,0.0,NA,NA,0.0,0.11919859600363333,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
7,2.9035491520972316e-06,8.065414246857885e-10,0.0,0.0,911517.6866598247,0.0,2224390.6919973283,0.0,2599200.0207936233,0.0,0.0,False,54.71828247736544,5.0,Ax00001-Se00001-Ax00003-Ap00000,4.3817324446563546e-05,9.670845030918065e-07,2.2507175142360328e-05,8.116309315536692e-07,0.00017409699367215394,3.2120903182959083e-11,8.92247303499774e-15,3.21499145468996e-11,8.930531747138969e-15,5.703183953772923e-07,NA,1.9341033140068858e-05,2.005347536894084e-05,1.4647142377178016e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009749176638848617,0.0009749176638848617,+,0.0,129600,1.5472826512055086e-05,1.9341033140068857e-06,0.0009720141147327645,NA,1.0069761643081449e-05,5184000.0,NA,9.717157696355293e-10,2.69921044961612e-13,0.0,3.982319665719406e-11,1.1061998982946805e-14,3.8002050871638015e-11,1.0556125157672671e-14,1.0913762644102903e-08,NA,1.3641664210230236e-11,3.78935113919359e-15,1.38240077134585e-11,3.840002111907345e-15,9.717157696355122e-10,1.0723754810844124e-09,2.9788207569594685e-13,1.0004336339288103e-13,2.7789822942370595e-17,1.9283430695826796e-06,0.0009720141147327645,0.0,0.0,0.00031574164083559577,4.262007434187892e-05,Apex,NA,Impossible,0.0009749176638848617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[7, 1]","[9.717157696355122e-10, 0.0]","[4.262007434187892e-05, 5.387831400906495e-05]",0.0,0.0,0.0,4.080886898658858e-14,1.1335796850032677e-17,2.8538794335296567e-12,7.927442807496171e-16,5.0625949153194564e-08,3.971793290557711e-11,7.045700768307685e-07,0.001606876736075781,-5.0650972713754846e-17,1.3255144213612549e-06,1.4894103784797342e-13,2.4009789827575233e-05,0.00031574164083559577,2e-05,7.223336645355067e-08,1.8162263774313905e-12,5.045073230282166e-16,3.0098009941361986e-16,8.360558250160531e-20,1.2378261209644069e-06,1.2032468480462463e-07,0.0010046251387190903,0.00031574164083559577,0.00031574164083559577,0.15358274061518912,0.7599163614381351,0.5,1.1660589235626348e-09,NA,2.2517461262947153e-10,6.254850300779852e-14,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,1.5472826512055086e-05,4.2747386773706835e-05,9.649838835094386e-05,1.273124318279119e-07,0.0,0.0,0.00031574164083559577,1111.9406883216434,392404.0953773065,0.0,930912.380941714,0.0,1060512.3809417144,0.0,0.0,2.4082023194028784e-05,1.1060632480700888e-14,2.78734285248722e-17,7.472172688600637e-11,0.0,Normal_root_after_emergence,3.053384769550488e-10,1.0206823934513926e-14,0.000710347178665302,0.0,0.0002993833108657447,-0.101,-0.10159685925502293
8,0.0,0.0,0.0,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,0.0,False,0.0,104.98358746701528,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11932868493045365,<,0.0,NA,NA,0.0,0.11919859600363333,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
9,1.765351051455301e-06,4.903752881479147e-10,0.0,0.0,969013.8539024375,0.0,2224390.6919973283,0.0,2599200.0207936233,0.0,0.0,False,38.63803904331546,5.0,Ax00001-Se00001-Ax00004-Ap00000,3.849281878156452e-05,8.579821185082789e-07,1.87977567314887e-05,6.717160399098706e-07,0.00017409699367215394,2.6383560725956793e-11,7.328766809691197e-15,2.6397425756313455e-11,7.332618206981682e-15,6.432773942768501e-07,NA,1.546639759812099e-05,2.0737482441875635e-05,1.6008119214726178e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007096901591901558,0.0007096901591901558,+,0.0,129600,1.2373118078496792e-05,1.546639759812099e-06,0.0007079248081387005,NA,7.80574519747592e-06,5184000.0,NA,7.129489993999539e-10,1.9804138713787834e-13,0.0,2.4977677185172672e-11,6.938243607042016e-15,2.4020020352903496e-11,6.672227822428705e-15,1.133238052777745e-08,NA,1.064222476789395e-11,2.9561735229878208e-15,1.0803887956776575e-11,3.001079963984854e-15,7.129489993999583e-10,7.864320809721771e-10,2.1845335407797794e-13,6.26962565848497e-14,1.7415626689799908e-17,1.5427925004259432e-06,0.0007079248081387005,0.0,0.0,0.00034684905767532555,3.745812874729083e-05,Apex,NA,Impossible,0.0007096901591901558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855886.807454558,"[9, 1]","[7.129489993999583e-10, 0.0]","[3.745812874729083e-05, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,2.4837553909100893e-12,6.899320475111241e-16,6.052649643322096e-08,2.489878987834898e-11,6.067572202475239e-07,0.00114671635528928,-4.490644099703304e-17,1.3105611109575953e-06,1.0922667703898897e-13,1.8172803834427408e-05,0.00034684905767532555,2e-05,3.743317271700038e-08,9.415949266479074e-13,2.6155414419865224e-16,1.2914461757430833e-16,3.587350459476428e-20,9.898494462797435e-07,1.103467577311956e-07,0.0007359852022160351,0.00034684905767532555,0.00034684905767532555,0.11494213225672383,0.6580187062106188,0.5,8.555387992799444e-10,NA,1.6722337306825361e-10,4.6450936591796297e-14,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,1.2373118078496792e-05,3.755153802778129e-05,9.133644275635577e-05,9.340928049045616e-08,0.0,0.0,0.00034684905767532555,1111.9406883216434,416657.88817983196,0.0,930912.380941714,0.0,1060512.3809417144,0.0,0.0,1.821023700714441e-05,6.933781966627357e-15,1.7451500194394673e-17,5.3779971025572525e-11,0.0,Normal_root_after_emergence,2.682252716270092e-10,1.0206823934513926e-14,5.810557694614064e-05,0.0,-0.00042036546449336247,-0.101,-0.1015688380615268
10,0.0,0.0,0.0,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,2599200.0207936233,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11932868493045365,<,0.0,NA,NA,0.0,0.11919859600363333,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,1060512.3809417144,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
