node_index,actual_elongation,actual_elongation_rate,actual_length_with_hairs,actual_potential_time_since_emergence,actual_time_since_cells_formation,actual_time_since_death,actual_time_since_emergence,actual_time_since_growth_stopped,actual_time_since_primordium_formation,actual_time_since_root_hairs_emergence_started,actual_time_since_root_hairs_emergence_stopped,all_root_hairs_formed,angle_down,angle_roll,axis_ID,biomass,C_hexose_reserve,C_hexose_root,C_hexose_soil,C_sucrose_root,cells_degradation,cells_degradation_rate,cells_release,cells_release_rate,cells_release_rate_per_day_per_cm,color,cortical_parenchyma_surface,Cs_cells_soil,Cs_mucilage_soil,dead_root_hairs_number,Deficit_cells_soil,Deficit_cells_soil_rate,Deficit_hexose_reserve,Deficit_hexose_reserve_rate,Deficit_hexose_root,Deficit_hexose_root_rate,Deficit_hexose_soil,Deficit_hexose_soil_rate,Deficit_mucilage_soil,Deficit_mucilage_soil_rate,Deficit_sucrose_root,Deficit_sucrose_root_rate,dist_to_ramif,distance_from_tip,edge_type,emergence_cost,emergence_delay_in_thermal_time,epidermis_surface_without_hairs,external_surface,former_distance_from_tip,global_sucrose_deficit,growing_zone_C_hexose_root,growth_duration,hexose_available_for_thickening,hexose_consumption_by_growth,hexose_consumption_by_growth_rate,hexose_consumption_rate_by_fungus,hexose_degradation,hexose_degradation_rate,hexose_exudation,hexose_exudation_rate,hexose_growth_demand,hexose_growth_demand_rate,hexose_immobilization_as_reserve,hexose_immobilization_as_reserve_rate,hexose_mobilization_from_reserve,hexose_mobilization_from_reserve_rate,hexose_possibly_required_for_elongation,hexose_production_from_phloem,hexose_production_from_phloem_rate,hexose_uptake_from_soil,hexose_uptake_from_soil_rate,initial_external_surface,initial_length,initial_living_root_hairs_external_surface,initial_living_root_hairs_struct_mass,initial_radius,initial_struct_mass,label,lateral_primordium_index,lateral_root_emergence_possibility,length,length_0.0-0.05_m,length_0.05-0.1_m,length_0.1-0.15_m,length_0.15-0.2_m,length_0.2-0.25_m,length_0.25-0.3_m,length_0.3-0.35_m,length_0.35-0.4_m,length_0.4-0.45_m,length_0.45-0.5_m,life_duration,list_of_elongation_supporting_elements,list_of_elongation_supporting_elements_hexose,list_of_elongation_supporting_elements_mass,living_root_hairs_external_surface,living_root_hairs_number,living_root_hairs_struct_mass,mucilage_degradation,mucilage_degradation_rate,mucilage_secretion,mucilage_secretion_rate,mucilage_secretion_rate_per_day_per_cm,net_hexose_exudation,net_hexose_exudation_rate_per_day_per_cm,net_hexose_exudation_rate_per_day_per_gram,net_hexose_immobilization_rate,net_rhizodeposition_rate_per_day_per_cm,net_sucrose_unloading_rate,non_vascular_exchange_surface_with_soil_solution,original_radius,permeability_coeff,phloem_exchange_surface_with_soil_solution,phloem_hexose_exudation,phloem_hexose_exudation_rate,phloem_hexose_uptake_from_soil,phloem_hexose_uptake_from_soil_rate,phloem_surface,phloem_surfacic_unloading_rate,potential_length,potential_radius,radius,relative_conductance_endodermis,relative_conductance_exodermis,relative_conductance_walls,resp_growth,resp_growth_rate,resp_maintenance,resp_maintenance_rate,root_hair_length,root_hair_radius,root_hairs_external_surface,root_hairs_lifespan,root_hairs_struct_mass,root_hairs_struct_mass_produced,root_hairs_volume,root_order,specific_net_exudation,stelar_parenchyma_surface,struct_mass,struct_mass_contributing_to_elongation,struct_mass_produced,sucrose_loading_in_phloem,sucrose_loading_in_phloem_rate,theoretical_radius,thermal_potential_time_since_emergence,thermal_time_since_cells_formation,thermal_time_since_death,thermal_time_since_emergence,thermal_time_since_growth_stopped,thermal_time_since_primordium_formation,thermal_time_since_root_hairs_emergence_started,thermal_time_since_root_hairs_emergence_stopped,total_exchange_surface_with_soil_solution,total_exudation_rate,total_hexose_uptake_from_soil_rate,total_net_rhizodeposition,total_root_hairs_number,type,volume,x1,x2,y1,y2,z1,z2
1,0.0,0.0,0.001,NA,5194800.041558581,0.0,5194800.041558581,0.0,5194800.041558581,5014318.017877967,4996816.866062108,True,0.0,0.0,Ax00001-Se00001,5.407080891922122e-05,7.990739050820841e-07,4.8781436782726245e-05,1.787425871210501e-07,0.00022208765702847656,0.0,0.0,0.0,0.0,0.0,NA,2.1991148575128552e-05,0.0,1.55796618394385e-09,131.25,1.4825312499710298e-197,4.1181423280855e-201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21294982961604708,NA,0.0,NA,1.7592918860102843e-05,2.1991148575128554e-06,0.21254642170237215,NA,NA,5184000.0,1.6249239548887752e-09,7.584551487095172e-08,2.106819840671877e-11,0.0,0.0,0.0,4.297758086665689e-11,1.1938216811898959e-14,0.0,0.0,2.9205322721502863e-11,8.11258957996119e-15,1.2875314805592098e-11,3.5764763062748836e-15,0.0,7.70055123619224e-08,2.1390419929410646e-11,0.0,0.0,2.1991148575128554e-06,0.001,0.0,0.0,0.00035,5.387831400906495e-05,Segment,NA,Impossible,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,2.504539462315202e-14,6.957054006330241e-18,4.3314506930547983e-10,4.297758086667713e-11,7.432714685944894e-07,0.0013795373561047866,4.5361132736863064e-15,7.437046136637947e-07,1.0695209964705323e-11,1.979203371839692e-05,0.00035,2e-05,6.3030625498683165e-19,2.024008778839088e-23,5.6222465629083835e-27,0.0,0.0,1.4074335088082275e-06,7.599087202181016e-06,0.001,0.00035,0.00035,4.478408754948759e-12,0.1000000000319416,1.0,9.101461784514208e-08,0.0,5.8396345733546e-10,1.6221207018437567e-13,0.0005992541501589622,6e-06,2.96511458634183e-06,165600,1.245348126263569e-06,1.6122172662358065e-08,8.895343759025492e-12,1,0.0,1.7592918860102843e-05,5.387831400906495e-05,NA,0.0,0.0,0.0,0.00035,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,2287012.1288993983,2231185.674278563,2224213.3271246157,1.979203371839755e-05,1.1938216811904582e-14,0.0,4.3002626261300285e-11,131.25,Base_of_the_root_system,3.8484510006474964e-10,0.0,1.0206823934513926e-14,0.0,0.0,-0.1,-0.101
2,0.0,0.0,0.0,0.0,5194800.041558581,0.0,5194800.041558581,0.0,5194800.041558581,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21194982961604708,<,0.0,NA,NA,0.0,0.21154642170237214,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
3,0.0,0.0,0.0045,0.0,3072088.447994462,0.0,5046983.105195532,0.0,5194800.041558581,2485718.9058153075,2158318.9020670704,True,54.71828247736544,5.0,Ax00001-Se00001-Ax00001-Se00001,0.0002042050199202812,1.3423211432842435e-06,4.1722283594702854e-05,6.537180780254959e-07,0.00022208765702847656,0.0,0.0,0.0,0.0,0.0,NA,8.927384573533452e-05,0.0,0.0,532.8140189100678,2.213310100717061e-234,6.148083563918279e-238,0.0,0.0,0.0,0.0,0.0,0.0,2.284920310627833e-13,6.347000812079086e-17,0.0,0.0,0.0045,0.0784592501995121,+,0.0,43200,7.141907658826762e-05,8.927384573533452e-06,0.07832184027438989,NA,0.0001187753056979054,5184000.0,8.09101353380967e-09,0.0,0.0,0.0,2.2810405398047571e-10,6.336223670990092e-14,2.3358081812072823e-10,6.48835600700227e-14,0.0,NA,1.259500395701464e-10,3.4986121822929475e-14,1.241983624867952e-10,3.449954485922453e-14,0.0,7.05789815574696e-09,1.960527249801049e-12,5.724037371161455e-13,1.590010368158099e-16,8.927384573533452e-06,0.0045,0.0,0.0,0.00031574164083559577,0.0001973122937532486,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[3, 1]","[2.9539815955875168e-08, 0.0]","[0.00019482503204678193, 5.387831400906495e-05]",0.0,0.0,0.0,6.986603156240308e-13,1.9407230834298566e-16,3.1653653604878947e-13,8.792681486569367e-17,1.216513205610602e-09,2.330084191501585e-10,8.954979493139058e-07,0.0020423161148549716,4.865769637049427e-16,8.967144625195164e-07,1.172954878257337e-13,8.034664543633798e-05,0.00031574164083559577,2e-05,1.486799305421587e-13,4.7676056483528794e-18,1.3243348917255653e-21,1.0592221668287672e-21,2.9422837732083054e-25,5.71352612706141e-06,1.7156894063328547e-07,0.0045,0.00031574164083559577,0.00031574164083559577,2.6021963989819596e-07,0.1000018559734842,1.0,0.0,NA,2.8088696892828353e-09,7.802415741144106e-13,0.001,6e-06,2.0086615290450267e-05,165600,8.436378421989113e-06,0.0,6.02598458713508e-11,1,0.0,7.141907658826762e-05,0.0001973122937532486,0.00024870334605584687,0.0,3.1066853183227288e-09,8.629681370747907e-13,0.00031574164083559577,1251.9403135622997,1433130.0062374317,0.0,2243812.128899398,0.0,2287012.1288993983,1177125.2708073107,1059512.0310306493,8.034664558501792e-05,6.488356139435759e-14,1.5900103711003828e-16,2.333249556862073e-10,532.8140189100678,Normal_root_after_emergence,1.4093735268089186e-09,1.0206823934513926e-14,-0.0013548666210157004,0.0,-0.0032900592032730036,-0.101,-0.1037549676728028
4,0.0,0.0,0.0,0.0,5194800.041558581,0.0,5194800.041558581,0.0,5194800.041558581,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21194982961604708,<,0.0,NA,NA,0.0,0.21154642170237214,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
5,0.0,0.0,0.0045,0.0,3072088.447994462,0.0,5046983.105195532,0.0,5194800.041558581,2485718.9058153075,2159161.651895414,True,54.71828247736544,5.0,Ax00001-Se00001-Ax00002-Se00001,0.0002042050205468853,1.3423216256243643e-06,4.172232155894083e-05,6.537186705529955e-07,0.00022208765702847656,0.0,0.0,0.0,0.0,0.0,NA,8.927384573533452e-05,0.0,0.0,532.8140189100678,1.5611812065942355e-234,4.3366144280688505e-238,0.0,0.0,0.0,0.0,0.0,0.0,2.1505588218750433e-13,5.973774457418258e-17,0.0,0.0,0.0045,0.07910896966187352,+,0.0,43200,7.141907658826762e-05,8.927384573533452e-06,0.07895916911343023,NA,0.0001187753056979054,5184000.0,8.091019993108597e-09,0.0,0.0,0.0,2.281042079958939e-10,6.336227949196118e-14,2.335810050247159e-10,6.488361198779664e-14,0.0,NA,1.2595008922054006e-10,3.498613561470538e-14,1.241984007706973e-10,3.44995554936417e-14,0.0,7.057897585234118e-09,1.9605270913252607e-12,5.724041250548446e-13,1.5900114457655878e-16,8.927384573533452e-06,0.0045,0.0,0.0,0.00031574164083559577,0.0001973122937532486,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[5, 1]","[2.9539815955875168e-08, 0.0]","[0.00019482503204678193, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,3.138718426221789e-13,8.718662225311227e-17,1.2062722559153798e-09,2.330086056662075e-10,8.954986661323794e-07,0.002042317749665996,4.865801210636844e-16,8.967049383882949e-07,1.172953337138092e-13,8.034664543633798e-05,0.00031574164083559577,2e-05,1.486799305421587e-13,4.7676056437731844e-18,1.3243348904534278e-21,1.0592228847019092e-21,2.942285767300351e-25,5.71352612706141e-06,1.715689267648105e-07,0.0045,0.00031574164083559577,0.00031574164083559577,2.6021963989819596e-07,0.1000018559734842,1.0,0.0,NA,2.8088716434412665e-09,7.802421169361927e-13,0.001,6e-06,2.0086615290450267e-05,165600,8.436378421989113e-06,0.0,6.02598458713508e-11,1,0.0,7.141907658826762e-05,0.0001973122937532486,0.00024870334605584687,0.0,3.1066855878692404e-09,8.629682119488211e-13,0.00031574164083559577,1251.9403135622997,1433130.0062374317,0.0,2243812.128899398,0.0,2287012.1288993983,1177125.2708073107,1059822.257644002,8.034664558501792e-05,6.488361331213153e-14,1.5900114487078736e-16,2.333224775088297e-10,532.8140189100678,Normal_root_after_emergence,1.4093735268089186e-09,1.0206823934513926e-14,-0.002526291695835958,0.0,0.0025055944183461445,-0.101,-0.10375496767281422
6,0.0,0.0,0.0,0.0,5194800.041558581,0.0,5194800.041558581,0.0,5194800.041558581,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21194982961604708,<,0.0,NA,NA,0.0,0.21154642170237214,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
7,0.0,0.0,0.0045,0.0,1884770.0066887222,0.0,4819990.712762286,0.0,5194800.041558581,998665.0293267178,879003.5323711949,True,54.71828247736544,5.0,Ax00001-Se00001-Ax00003-Se00001,0.00020420486209419013,1.3421581748271649e-06,4.17129712636996e-05,6.537163765750797e-07,0.00022208765702847656,0.0,0.0,0.0,0.0,0.0,NA,8.927384573533452e-05,0.0,0.0,532.8140189100678,5.093378309777911e-42,1.4148272969530237e-45,0.0,0.0,0.0,0.0,0.0,0.0,2.6066764560754825e-14,7.240767875616865e-18,0.0,0.0,0.0045,0.05122414834401358,+,0.0,129600,7.141907658826762e-05,8.927384573533452e-06,0.051065290550515625,NA,0.00011799435013194482,5184000.0,8.0891617311034e-09,0.0,0.0,0.0,2.2827515225206207e-10,6.340976400718358e-14,2.33802736643636e-10,6.49452041036706e-14,0.0,NA,1.259358037490416e-10,3.498216742820978e-14,1.2418329156124672e-10,3.449535849105011e-14,0.0,7.058061714863792e-09,1.960572682888694e-12,5.728321744550147e-13,1.5912004718676597e-16,8.927384573533452e-06,0.0045,0.0,0.0,0.00031574164083559577,0.0001973122937532486,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420382.971698341,"[7, 1]","[2.9370807868131205e-08, 0.0]","[0.0001950387556242513, 5.387831400906495e-05]",0.0,0.0,0.0,0.0,0.0,4.913632391797423e-13,1.3648978756912124e-16,1.8884071857083283e-09,2.3323237784156875e-10,8.963586673498477e-07,0.002044279110210234,4.868089371596684e-16,8.982470745355562e-07,1.173396742415611e-13,8.044114082246743e-05,0.00031574164083559577,2e-05,7.715031898918027e-11,2.473921785590191e-15,6.872004904996714e-19,5.493977899195407e-19,1.5261049597898847e-22,5.71352612706141e-06,1.7157291655696507e-07,0.0045,0.00031574164083559577,0.00031574164083559577,0.00013375558296502277,0.10095354871005384,1.0,0.0,NA,2.808309439208017e-09,7.800859490948727e-13,0.001,6e-06,2.0086615290450267e-05,165600,8.436378421989113e-06,0.0,6.02598458713508e-11,1,0.0,7.141907658826762e-05,0.0001973122937532486,0.00024891706963331623,0.0,3.106608026782893e-09,8.62946667202786e-13,0.00031574164083559577,1111.9406883216434,947242.0838720953,0.0,2157412.128899398,0.0,2287012.1288993983,580380.1589412853,519660.8922842914,8.044121797278641e-05,6.494589130416109e-14,1.5912019979726196e-16,2.337237410807485e-10,532.8140189100678,Normal_root_after_emergence,1.4093735268089186e-09,1.0206823934513926e-14,0.003278802325952517,0.0,0.0013818858235960312,-0.101,-0.10375496767275764
8,0.0,0.0,0.0,0.0,5194800.041558581,0.0,5194800.041558581,0.0,5194800.041558581,0.0,0.0,False,0.0,104.98358746701528,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21194982961604708,<,0.0,NA,NA,0.0,0.21154642170237214,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
9,0.0,0.0,0.0045,0.0,1495904.5529506064,0.0,4819990.712762286,0.0,5194800.041558581,744794.3540300009,648353.6942700102,True,38.63803904331546,5.0,Ax00001-Se00001-Ax00004-Se00001,0.00024640893875551076,1.3245738876674071e-06,4.0622135583137774e-05,6.319877994065044e-07,0.00022208765702847656,0.0,0.0,0.0,0.0,0.0,NA,9.806926063476106e-05,0.0,1.1102839790536978e-08,585.3077848271118,8.382942621888972e-43,2.3285951541181756e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.04804701936748202,+,0.0,129600,7.845540850780885e-05,9.806926063476106e-06,0.047762919062222485,NA,0.0001707702681489158,5184000.0,9.511415522809671e-09,0.0,0.0,0.0,2.4818095736548243e-10,6.893915427223189e-14,2.5245896657998685e-10,7.01274901556431e-14,0.0,NA,1.500242559643871e-10,4.167340410116474e-14,1.4797439224261702e-10,4.1103997516339417e-14,0.0,7.773549485552564e-09,2.1593192842678246e-12,6.227391042417649e-13,1.7298308312773672e-16,9.806926063476106e-06,0.0045,0.0,0.0,0.00034684905767532555,0.0002381066144665794,Segment,NA,Impossible,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4855886.807454558,"[9, 1]","[4.894241507201661e-08, 0.0]","[0.00023271967288018464, 5.387831400906495e-05]",0.0,0.0,0.0,6.582666654645152e-13,1.8285185005510612e-16,6.224062522248013e-13,1.728906242348754e-16,2.3920316894141034e-09,2.5186126004477366e-10,9.679531868604486e-07,0.001829344115714768,5.694065848253239e-16,9.703452185498626e-07,1.3439670300292637e-13,8.915379136027816e-05,0.00034684905767532555,2e-05,7.808004091510049e-10,2.503802291830114e-14,6.955006310554711e-18,5.453889733319168e-18,1.5149693582466808e-21,6.276432680624708e-06,1.7201803907923878e-07,0.0045,0.00034684905767532555,0.00034684905767532555,0.001150059269300243,0.10817002610222659,1.0,0.0,NA,3.312984711713688e-09,9.202735236693918e-13,0.001,6e-06,2.206558364282124e-05,165600,9.267545129984923e-06,0.0,6.619675092846373e-11,1,0.0,7.845540850780885e-05,0.0002381066144665794,0.0002865979868892496,0.0,3.402946608095122e-09,9.45262939130986e-13,0.00034684905767532555,1111.9406883216434,779730.1487251923,0.0,2157412.128899398,0.0,2287012.1288993983,447206.4309393629,392792.6020538469,8.915457216068731e-05,7.013444516195365e-14,1.7298459809709497e-16,2.5248366629699845e-10,585.3077848271118,Normal_root_after_emergence,1.7007615319041386e-09,1.0206823934513926e-14,0.00036843556703297295,0.0,-0.002665451346230771,-0.101,-0.10460688568627136
10,0.0,0.0,0.0,0.0,5194800.041558581,0.0,5194800.041558581,0.0,5194800.041558581,0.0,0.0,False,0.0,472.3821654593835,Ax00001-Se00001,NA,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21194982961604708,<,0.0,NA,NA,0.0,0.21154642170237214,NA,NA,365283.4752,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,NA,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.00035,0.0,Segment,NA,Impossible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4900000.0,NA,NA,NA,0.0,0.0,0.0,0.0,NA,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00035,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.00035,0.00035,NA,NA,NA,0.0,NA,0.0,NA,0.0,6e-06,0.0,165600,0.0,0.0,0.0,1,0.0,NA,0.0,NA,0.0,0.0,NA,0.00035,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,2287012.1288993983,0.0,0.0,NA,NA,NA,0.0,0.0,Support_for_seminal_root,0.0,1.0206823934513926e-14,1.0206823934513926e-14,0.0,0.0,-0.101,-0.101
