step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
3007,125.2916677,16.28257054,5.18E-10
3008,125.3333343,16.24254491,5.17E-10
3009,125.375001,16.20251928,5.16E-10
3010,125.4166677,16.16249365,5.15E-10
3011,125.4583343,16.12246802,5.14E-10
3012,125.500001,16.08244239,5.13E-10
3013,125.5416677,16.04241676,5.12E-10
3014,125.5833343,16.00239113,5.11E-10
3015,125.625001,15.9623655,5.10E-10
3016,125.6666677,15.92233987,5.09E-10
3017,125.7083343,15.88231424,5.08E-10
3018,125.750001,15.84228861,5.06E-10
3019,125.7916677,15.80226298,5.05E-10
3020,125.8333343,15.76223734,5.04E-10
3021,125.875001,15.72221171,5.03E-10
3022,125.9166677,15.68218608,5.02E-10
3023,125.9583343,15.64216045,5.01E-10
3024,126.000001,15.60213499,5.00E-10
3025,126.0416677,15.56887689,4.99E-10
3026,126.0833343,15.5356188,4.98E-10
3027,126.125001,15.50236071,4.97E-10
3028,126.1666677,15.46910261,4.96E-10
3029,126.2083343,15.43584452,4.95E-10
3030,126.250001,15.40258643,4.94E-10
3031,126.2916677,15.36932834,4.93E-10
3032,126.3333343,15.33607024,4.92E-10
3033,126.375001,15.30281215,4.91E-10
3034,126.4166677,15.26955406,4.90E-10
3035,126.4583343,15.23629596,4.89E-10
3036,126.500001,15.20303787,4.88E-10
3037,126.5416677,15.16977978,4.87E-10
3038,126.5833343,15.13652169,4.86E-10
3039,126.625001,15.10326359,4.85E-10
3040,126.6666677,15.0700055,4.84E-10
3041,126.7083343,15.03674741,4.83E-10
3042,126.750001,15.00348932,4.82E-10
3043,126.7916677,14.97023122,4.81E-10
3044,126.8333343,14.93697313,4.80E-10
3045,126.875001,14.90371504,4.79E-10
3046,126.9166677,14.87045694,4.78E-10
3047,126.9583343,14.83719885,4.77E-10
3048,127.000001,14.80394125,4.76E-10
3049,127.0416677,14.79069206,4.75E-10
3050,127.0833343,14.77744288,4.74E-10
3051,127.125001,14.76419369,4.73E-10
3052,127.1666677,14.75094451,4.72E-10
3053,127.2083344,14.73769532,4.71E-10
3054,127.250001,14.72444614,4.70E-10
3055,127.2916677,14.71119695,4.69E-10
3056,127.3333344,14.69794777,4.68E-10
3057,127.375001,14.68469858,4.67E-10
3058,127.4166677,14.6714494,4.66E-10
3059,127.4583344,14.65820021,4.65E-10
3060,127.500001,14.64495103,4.64E-10
3061,127.5416677,14.63170184,4.64E-10
3062,127.5833344,14.61845266,4.63E-10
3063,127.625001,14.60520347,4.62E-10
3064,127.6666677,14.59195429,4.61E-10
3065,127.7083344,14.5787051,4.60E-10
3066,127.750001,14.56545592,4.59E-10
3067,127.7916677,14.55220673,4.58E-10
3068,127.8333344,14.53895754,4.57E-10
3069,127.875001,14.52570836,4.56E-10
3070,127.9166677,14.51245917,4.55E-10
3071,127.9583344,14.49920999,4.54E-10
3072,128.000001,14.48596297,4.53E-10
3073,128.0416677,14.56066328,4.52E-10
3074,128.0833344,14.63536359,4.51E-10
3075,128.125001,14.7100639,4.50E-10
3076,128.1666677,14.78476421,4.49E-10
3077,128.2083344,14.85946453,4.48E-10
3078,128.250001,14.93416484,4.47E-10
3079,128.2916677,15.00886515,4.46E-10
3080,128.3333344,15.08356546,4.45E-10
3081,128.375001,15.15826577,4.44E-10
3082,128.4166677,15.23296608,4.43E-10
3083,128.4583344,15.3076664,4.42E-10
3084,128.500001,15.38236671,4.41E-10
3085,128.5416677,15.45706702,4.41E-10
3086,128.5833344,15.53176733,4.40E-10
3087,128.625001,15.60646764,4.39E-10
3088,128.6666677,15.68116796,4.38E-10
3089,128.7083344,15.75586827,4.37E-10
3090,128.750001,15.83056858,4.36E-10
3091,128.7916677,15.90526889,4.35E-10
3092,128.8333344,15.9799692,4.34E-10
3093,128.875001,16.05466951,4.33E-10
