step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
1413,58.875,10,-4.00E-11
1414,58.91666667,10,-4.28E-11
1415,58.95833333,10,-4.38E-11
1416,59,10,-4.43E-11
1417,59.04166667,10,3.26E-10
1418,59.08333333,10,4.40E-10
1419,59.125,10,4.65E-10
1420,59.16666667,10,4.79E-10
1421,59.20833333,10,4.81E-10
1422,59.25,10,4.81E-10
1423,59.29166667,10,4.82E-10
1424,59.33333333,10,4.83E-10
1425,59.375,10,4.85E-10
1426,59.41666667,10,4.86E-10
1427,59.45833333,10,4.89E-10
1428,59.5,10,4.90E-10
1429,59.54166667,10,7.14E-11
1430,59.58333333,10,-2.47E-11
1431,59.625,10,-4.36E-11
1432,59.66666667,10,-5.00E-11
1433,59.70833333,10,-5.63E-11
1434,59.75,10,-5.76E-11
1435,59.79166667,10,-5.58E-11
1436,59.83333333,10,-6.21E-11
1437,59.875,10,-6.74E-11
1438,59.91666667,10,-6.33E-11
1439,59.95833333,10,-6.59E-11
1440,60,10,-7.45E-11
1441,60.04166667,10,3.09E-10
1442,60.08333333,10,4.30E-10
1443,60.125,10,4.58E-10
1444,60.16666667,10,4.70E-10
1445,60.20833333,10,4.76E-10
1446,60.25,10,4.80E-10
1447,60.29166667,10,4.84E-10
1448,60.33333333,10,4.87E-10
1449,60.375,10,4.89E-10
1450,60.41666667,10,4.91E-10
1451,60.45833333,10,4.93E-10
1452,60.5,10,4.95E-10
1453,60.54166667,10,6.71E-11
1454,60.58333333,10,-3.17E-11
1455,60.625,10,-5.07E-11
1456,60.66666667,10,-6.15E-11
1457,60.70833333,10,-6.56E-11
1458,60.75,10,-6.80E-11
1459,60.79166667,10,-6.87E-11
1460,60.83333333,10,-6.97E-11
1461,60.875,10,-6.72E-11
1462,60.91666667,10,-6.58E-11
1463,60.95833333,10,-6.71E-11
1464,61,10,-7.30E-11
1465,61.04166667,10,3.08E-10
1466,61.08333333,10,4.34E-10
1467,61.125,10,4.66E-10
1468,61.16666667,10,4.77E-10
1469,61.20833333,10,4.83E-10
1470,61.25,10,4.87E-10
1471,61.29166667,10,4.92E-10
1472,61.33333333,10,4.94E-10
1473,61.375,10,4.93E-10
1474,61.41666667,10,4.97E-10
1475,61.45833333,10,4.99E-10
1476,61.5,10,4.99E-10
1477,61.54166667,10,6.83E-11
