step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
176,175,6.622100384,6.35436E-09
177,176,6.674881861,6.40062E-09
178,177,6.728857556,6.44699E-09
179,178,6.784027469,6.49343E-09
180,179,6.8403916,6.5399E-09
181,180,6.897949949,6.58636E-09
182,181,6.956702516,6.63277E-09
183,182,7.016649301,6.67908E-09
184,183,7.077790304,6.72524E-09
185,184,7.140125525,6.77122E-09
186,185,7.203654964,6.81695E-09
187,186,7.268378621,6.86239E-09
188,187,7.334296496,6.90748E-09
189,188,7.401408589,6.95217E-09
190,189,7.4697149,6.99639E-09
191,190,7.539215429,7.0401E-09
192,191,7.609910176,7.08322E-09
193,192,7.681799141,7.1257E-09
194,193,7.754882324,7.16747E-09
195,194,7.829159725,7.20846E-09
196,195,7.904631344,7.24861E-09
197,196,7.981297181,7.28785E-09
198,197,8.059157236,7.32609E-09
199,198,8.138211509,7.36328E-09
200,199,8.21846,7.39933E-09
201,200,8.299902709,7.43416E-09
202,201,8.382539636,7.46771E-09
203,202,8.466370781,7.49989E-09
204,203,8.551396144,7.53062E-09
205,204,8.637615725,7.55982E-09
206,205,8.725029524,7.58741E-09
207,206,8.813637541,7.61331E-09
208,207,8.903439776,7.63743E-09
209,208,8.994436229,7.65969E-09
210,209,9.0866269,7.68E-09
211,210,9.180011789,7.6983E-09
212,211,9.274590896,7.71448E-09
213,212,9.370364221,7.72847E-09
214,213,9.467331764,7.7402E-09
215,214,9.565493525,7.74958E-09
216,215,9.664849504,7.75653E-09
217,216,9.765399701,7.76098E-09
218,217,9.867144116,7.76286E-09
219,218,9.970082749,7.7621E-09
220,219,10.0742156,7.75863E-09
221,220,10.17954267,7.7524E-09
222,221,10.28606396,7.74335E-09
223,222,10.39377946,7.73142E-09
224,223,10.50268918,7.71659E-09
225,224,10.61279313,7.6988E-09
226,225,10.72409128,7.67803E-09
227,226,10.83658366,7.65426E-09
228,227,10.95027026,7.62748E-09
229,228,11.06515107,7.59768E-09
230,229,11.1812261,7.56489E-09
231,230,11.29849535,7.52913E-09
232,231,11.41695882,7.49043E-09
233,232,11.5366165,7.44884E-09
234,233,11.6574684,7.40871E-09
235,234,11.77951453,7.37007E-09
236,235,11.90275486,7.32863E-09
237,236,12.02718942,7.2843E-09
238,237,12.1528182,7.237E-09
239,238,12.27964119,7.18665E-09
240,239,12.4076584,7.13316E-09
241,240,12.53686983,7.07645E-09
242,241,12.66727548,7.01643E-09
243,242,12.79887534,6.95301E-09
244,243,12.93166942,6.88611E-09
245,244,13.06565773,6.81562E-09
246,245,13.20084024,6.74147E-09
247,246,13.33721698,6.66356E-09
248,247,13.47478794,6.5818E-09
249,248,13.61355311,6.49609E-09
250,249,13.7535125,6.40635E-09
251,250,13.89466611,6.31248E-09
252,251,14.03701394,6.21438E-09
253,252,14.18055598,6.11197E-09
254,253,14.32529224,6.00514E-09
255,254,14.47122273,5.8938E-09
256,255,14.61834742,5.77785E-09
257,256,14.76666634,5.6572E-09
258,257,14.91617948,5.53176E-09
259,258,15.06688683,5.40141E-09
260,259,15.2187884,5.26608E-09
261,260,15.37188419,5.12566E-09
262,261,15.5261742,4.98005E-09
263,262,15.68165842,4.82916E-09
264,263,15.83833686,4.6729E-09
265,264,15.99620953,4.51116E-09
266,265,16.1552764,4.34385E-09
267,266,16.3155375,4.17089E-09
268,267,16.47699282,3.99216E-09
269,268,16.63964235,3.80759E-09
270,269,16.8034861,3.61707E-09
271,270,16.96852407,3.42052E-09
272,271,17.13475626,3.21785E-09
273,272,17.30218266,3.00897E-09
274,273,17.47080328,2.79378E-09
275,274,17.64061813,2.57222E-09
276,275,17.81162718,2.34419E-09
277,276,17.98383046,2.1096E-09
278,277,18.15722796,1.86839E-09
279,278,18.33181967,1.62047E-09
280,279,18.5076056,1.36576E-09
281,280,18.68458575,1.10421E-09
