step_number,time_in_days,soil_temperature_in_Celsius,sucrose_input_rate
176,175,6.622100384,3.85283E-09
177,176,6.674881861,3.87701E-09
178,177,6.728857556,3.9012E-09
179,178,6.784027469,3.92539E-09
180,179,6.8403916,3.94956E-09
181,180,6.897949949,3.97368E-09
182,181,6.956702516,3.99772E-09
183,182,7.016649301,4.02166E-09
184,183,7.077790304,4.04548E-09
185,184,7.140125525,4.06913E-09
186,185,7.203654964,4.0926E-09
187,186,7.268378621,4.11585E-09
188,187,7.334296496,4.13886E-09
189,188,7.401408589,4.16159E-09
190,189,7.4697149,4.184E-09
191,190,7.539215429,4.20607E-09
192,191,7.609910176,4.22775E-09
193,192,7.681799141,4.24902E-09
194,193,7.754882324,4.26983E-09
195,194,7.829159725,4.29015E-09
196,195,7.904631344,4.30994E-09
197,196,7.981297181,4.32915E-09
198,197,8.059157236,4.34776E-09
199,198,8.138211509,4.36572E-09
200,199,8.21846,4.38298E-09
201,200,8.299902709,4.3995E-09
202,201,8.382539636,4.41525E-09
203,202,8.466370781,4.43017E-09
204,203,8.551396144,4.44423E-09
205,204,8.637615725,4.45738E-09
206,205,8.725029524,4.46958E-09
207,206,8.813637541,4.48077E-09
208,207,8.903439776,4.49092E-09
209,208,8.994436229,4.49998E-09
210,209,9.0866269,4.50791E-09
211,210,9.180011789,4.51466E-09
212,211,9.274590896,4.52018E-09
213,212,9.370364221,4.52445E-09
214,213,9.467331764,4.5274E-09
215,214,9.565493525,4.52901E-09
216,215,9.664849504,4.52923E-09
217,216,9.765399701,4.52802E-09
218,217,9.867144116,4.52535E-09
219,218,9.970082749,4.52118E-09
220,219,10.0742156,4.51548E-09
221,220,10.17954267,4.50821E-09
222,221,10.28606396,4.49936E-09
223,222,10.39377946,4.4889E-09
224,223,10.50268918,4.47681E-09
225,224,10.61279313,4.46307E-09
226,225,10.72409128,4.44767E-09
227,226,10.83658366,4.4306E-09
228,227,10.95027026,4.41187E-09
229,228,11.06515107,4.39148E-09
230,229,11.1812261,4.36944E-09
231,230,11.29849535,4.34576E-09
232,231,11.41695882,4.32049E-09
233,232,11.5366165,4.29364E-09
234,233,11.6574684,4.26773E-09
235,234,11.77951453,4.24277E-09
236,235,11.90275486,4.21629E-09
237,236,12.02718942,4.18825E-09
238,237,12.1528182,4.15861E-09
239,238,12.27964119,4.12732E-09
240,239,12.4076584,4.09434E-09
241,240,12.53686983,4.05962E-09
